target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
MIA 0.0651766523441693 0.120963457670425 0.02854940743223 0.0420120028885689 1.29965010056478e-37 6.05819752334922e-06 0.181035445324702 0.00832345195305553
ISG15 -0.39872174835622 0.393346188775475 0.231430743461615 0.510563750737059 1.57617096411804e-12 7.07461183458282e-81 5.04553188402825e-29 0
HLA.A 0.248476352517889 0.327768144491711 0.185323279559315 0.125250818777161 9.21864302888979e-20 8.59391571388685e-52 1.12511868969612e-20 6.5803305940621e-19
CD24 -0.77719655278605 0.695598401642756 0.185784458777299 0.305227945133054 4.62490209919161e-113 0 1.31819063537025e-37 7.78155049500511e-171
KRT8 -1.27014778841451 0.86246721615571 0.0898278709060198 0.214466164843282 2.55575033767176e-131 0 4.76993386610949e-12 6.8905979825858e-89
STAT5A 0.173555197049369 0.0920450773510157 0.109785381481626 0.00865411079702664 6.43839048589736e-58 0.000213107779837107 6.11547881683482e-08 0.566543769180603
DCN 0.00908658061695847 0.514153964604552 0.153548740630254 0.184330651278706 0.360126430914786 9.29550719987271e-150 1.81842939530299e-15 4.56731671144902e-40
CD79A 0.100311000008326 0.200197379850775 0.139640799913491 0.116948533663303 4.47759544255856e-25 4.74364665175611e-17 6.08592178356666e-12 8.4468848011425e-15
FGFR1 0.1795764396143 0.121174895903473 0.118106658401115 0.0342255858373814 4.79778493728127e-53 6.68646546649544e-07 4.82795401081261e-09 0.0240057573925119
RRM2 -0.0339339164631858 0.659729413589016 0.203472733488566 0.142554505215254 6.77552211163197e-05 3.2173109647503e-295 5.54950061504602e-30 9.84352805223544e-24
MZB1 -0.224752471570409 0.781343355708575 0.182818615645507 0.415080946265374 3.33420594276363e-81 0 2.83573790502783e-28 2.91222172144017e-249
PGR 0.0376156245692987 0.138404310994832 0.0906988158019356 0.0241839582049678 1.24762746589948e-23 4.14608782275135e-07 3.74989939168131e-05 0.148328013562135
CLU -0.155817065191052 0.689490325955827 0.248673583556631 0.201249396161957 2.92749253092066e-34 0 1.2063310506252e-51 4.24925422714305e-58
AHR 0.039156517966621 0.482770731463863 0.153540662468799 0.205877386990172 0.0424950457930739 7.78846582639079e-125 6.0876755135178e-15 9.69806561511776e-52
TRAC -0.0429888444889979 0.753347521215082 0.162855934896694 0.12286846508139 5.44065432077269e-07 0 1.2923006568571e-20 1.75163715287756e-18
MKI67 -0.219209271294864 0.913578603628683 0.171760754478615 0.15385096412051 9.32341155773002e-66 0 6.52716574320911e-30 4.61898641232425e-34
CD274 0.109068377440382 0.0746203896622969 0.0513976854044436 0.047170975240357 1.63769645566958e-50 0.00429150356104895 0.0151634494849269 0.00298116001883429
LAG3 0.0851425177753512 0.28839656402543 0.134335246629063 0.0755884175098343 4.48744794167339e-21 1.07577448254903e-34 8.14484110463136e-12 5.93632871170706e-07
BLVRA 0.137456088489193 0.362358085162989 0.221426651486655 0.128603180758826 9.91338281391012e-12 3.79326501053437e-65 1.98656969096021e-30 1.77341845555461e-20
CD79B 0.0264868964747749 0.611408884428368 0.128418207472397 0.0691951570962282 0.0161360816278429 4.07804278326577e-227 4.68124227970473e-11 2.33090343202232e-06
STMN1 -0.582193542313377 0.767228154525602 0.199740657878131 0.22491900973753 9.38747509268931e-59 0 4.18295572390769e-33 1.61894251676151e-73
HLA.B -1.11288728480626 0.803609190503167 0.218584226634556 0.240433703290314 4.30750551709895e-53 0 9.75378387777657e-30 1.98544779269233e-82
ISG20 0.199310085796625 0.23084063950752 0.174058835901294 0.159488035829732 5.60812571080191e-23 8.47267946920659e-26 1.3339287034368e-18 5.32995302297215e-30
S100A14 -0.107631946648325 0.573045528807575 0.266748114838951 0.182093180505784 1.15371689039952e-05 5.84326788651672e-218 1.77439159327752e-46 4.89417232956119e-43
FGFR2 -0.0905232503809277 0.490738846784809 0.269591727821574 0.352776755072468 1.66774524792703e-14 7.85992709106886e-128 3.03081538017051e-50 5.70574185900292e-154
NAT1 0.136063792245624 0.224046563268238 0.0995086488481122 0.0456959428533508 7.31688131510023e-37 1.32863861503861e-20 1.19533267347624e-06 0.00237914811694619
AIF1 0.115000533886835 0.196490369118694 0.110481797676178 0.122747586306061 4.20885678753573e-29 2.07671387936947e-16 3.82862658573545e-08 5.71188698830797e-16
DERL3 0.0927605974178204 0.34989000462195 0.0961590020116578 0.0639583274181603 1.27255992745659e-19 3.4966315834212e-53 2.45226710212839e-06 3.23426244988575e-05
PHGDH -0.363788923508367 0.575998446981853 0.292354811150996 0.330255200831857 2.39474061062861e-57 1.53147718388555e-274 5.72980566284542e-67 2.60358418175011e-164
TRDC 0.0988404641624646 0.170355838508276 0.11343656628093 0.103873891069331 1.73036152912158e-28 5.67532480967751e-12 2.71401933161512e-08 1.54215322773029e-11
LAMA1 0.0823141454258867 0.198106752824974 0.0621781759243282 0.0481013755477304 4.36132147117111e-34 1.81487084689641e-15 0.00291194740131259 0.00220765445563457
MLPH -0.126411299113508 0.861824790501638 0.114676630236051 0.100558287619078 2.08497041463167e-12 0 9.16236533926276e-11 4.76618014661684e-14
COBL 0.0396693368990117 0.461414200989289 0.25052666938403 0.161060525158018 0.092206342813274 9.23170447532441e-115 1.52085459893554e-39 1.37147064717118e-32
BRAF 0.108521968547 0.12086738890059 0.0509701570213565 0.0479555994932296 9.328855164106e-47 1.33981886313496e-06 0.0154954147665509 0.0020182338211484
CD8A 0.0859302696831425 0.234949174330668 0.0664365648080353 0.0329301686611016 6.16881278263138e-33 3.3753656965055e-21 0.00136726204038009 0.0378142265614492
CD34 -0.28023901186623 0.985132258186165 0.153761915865634 0.2302518310348 5.59510033117271e-92 0 8.12115235463538e-22 3.01098587647513e-71
PI3 0.0359343304078167 0.174597919898182 0.170148255479575 0.146164019482044 2.60484264919484e-13 1.0482444514885e-12 2.65841253491931e-17 5.66871726641924e-20
S100A4 0.247375775858401 0.165816855048109 0.126271470334383 0.102121196179486 8.99816775153742e-45 7.60625093385991e-13 1.4967162725006e-10 1.69356862694956e-12
NCAM1 0.0682109893055332 0.251353732357075 0.211546482638498 0.131417411550537 7.07129069785965e-13 2.86913281829227e-27 4.5366793271227e-28 9.44428397858029e-20
ITGA6 -0.26246169956026 0.710087553852093 0.194190595771753 0.281825970971305 1.96070460954104e-33 0 1.08841376766719e-26 2.48567948238186e-108
SULF1 -0.0385403909493557 0.635530749658633 0.135849998758289 0.214220252776929 0.00249839079221081 4.14119077537585e-271 3.98586583740555e-12 5.14171945288658e-55
EFNA5 0.00917862949601752 0.533625591501193 0.15148014542982 0.172949771993834 0.438039642367442 2.54779338576856e-168 2.47211254507741e-15 5.83521001191862e-36
FGFR4 0.0113449176857477 0.381970291744483 0.260506386683576 0.2030907427525 0.305780963347136 2.4577839186498e-78 5.53093997692071e-43 1.28753874971346e-50
HLA.C 0.190728990996458 0.446900604410881 0.205384763685019 0.0985331942771772 1.29771557318624e-09 7.34453277030617e-102 1.62357750065359e-24 1.48005689974434e-12
AKT1 0.18606099981534 0.418370414246475 0.195368506213283 0.134621497831489 7.91738046974769e-11 8.14277002355571e-91 5.26098352498279e-23 2.70627624668975e-22
TSPAN1 -0.0897637057012694 0.656287025338011 0.201078314502404 0.175775394557658 9.46909455124996e-08 9.13053076140457e-319 1.18175345862695e-28 3.76444238928608e-40
LAMC1 -0.0585467064309342 0.588826483077123 0.18906697232496 0.200727746655179 0.00638254640882716 7.01199418807165e-213 1.12893789458929e-23 3.0436864987204e-51
MMP11 -0.110358583493937 0.69228609953101 0.0888874887524845 0.370141935859403 2.86155595922068e-21 0 7.43164460511583e-07 6.1909615885421e-184
S100A8 0.0511819022164871 0.117228097154579 0.053046917121154 0.0248427453735019 2.7589266049265e-31 2.35351282395244e-05 0.0170169366515299 0.135472796164773
C1QA -0.210012193511542 0.744308377695696 0.195232119763661 0.174140543002936 9.04607910973862e-18 0 2.3398015696389e-27 5.07441463386246e-40
COL1A1 -0.62733297889595 1.00849342624012 0.0359870936929542 0.238681630109921 5.20929295895518e-221 0 0.00129916328122868 2.94959655904061e-125
CD9 0.120451199478553 0.40343652402589 0.221371712291253 0.0939237617753673 1.62658206455697e-10 7.09937335682921e-84 6.96715018471635e-30 3.30869962985175e-11
CD36 0.276547137231712 0.183309724756729 0.163574365108978 0.206507520620843 8.69554000848736e-29 4.04117387421185e-18 5.32486282321458e-16 2.89007514981455e-53
EGFR -0.0649466594888106 0.803842671833819 0.123741468196705 0.185088108611321 1.13835989322654e-11 0 9.48148854649182e-12 4.61660215742454e-43
TAGLN 0.0487787272139127 0.34337743215888 0.194944366423609 0.177174051570523 1.77854449356957e-05 9.78277900057139e-54 1.76365114146302e-23 2.55083099428627e-35
ITGAX -0.246033143849647 1.01166945371679 0.0886162464966654 0.224680797055137 5.28959066907915e-67 0 8.07967884961191e-08 1.11256316105784e-68
TTC6 -0.360211893936618 0.953137393819367 0.0191701633517997 0.235361397644837 9.30956941907616e-61 0 0.226782593970608 2.90283481025434e-87
PIK3CA 0.0839781673998367 0.450782465775952 0.187157799017235 0.12054112153986 6.16660771049445e-06 1.59371743018788e-102 1.78492826675606e-21 1.42002743634507e-18
MMP12 0.0514335691496052 0.228347873862775 0.118425545783532 0.0638130031292088 1.83875873673996e-20 3.07163701151723e-19 1.2796147081372e-08 7.07736097475616e-05
HLA.DPA1 -0.231554250475185 0.766285304885404 0.239442948689215 0.140595229036997 7.48430074741217e-27 0 3.70945851774912e-44 1.04867673173149e-26
NDC80 -0.140051006668133 0.846533660253109 0.235048132301029 0.104579238646683 2.93306306656009e-36 0 3.20363842152351e-48 3.53936092912193e-15
FN1 -1.29765251430961 0.931891565039306 0.0092433095017201 0.436371245922347 2.86974809617625e-287 0 0.498411879238281 0
LDB2 -0.318484001861637 0.832375866197534 0.151771918370787 0.255968071029862 2.42037600804211e-42 0 3.26012376964706e-17 8.96445445440204e-87
ALDH1A3 -0.022762647427226 0.508038513334138 0.199430669659075 0.228351457936202 0.252523964756243 1.35372873080173e-156 9.41451088377733e-26 4.90232609716445e-66
CD38 0.0666621522217471 0.194854366311047 0.0629622125342721 -0.00850587484314928 9.84242482450611e-35 4.18006060618405e-15 0.00278435534429396 0.605882467966455
CD96 -0.0732070542567486 0.839079790805096 0.158530059225427 0.158382566032524 2.25530103736715e-18 0 4.97875144067854e-20 4.14636578542324e-30
COL1A2 -0.599467836769964 0.997134260674152 0.0899718544617073 0.157123485126914 8.05627008235815e-166 0 1.99003386832589e-14 4.82619089481527e-51
S100A9 0.185159159316437 0.0384282460379488 0.0525727303034908 0.210944676472189 1.35177446815382e-47 0.122251927972732 0.011255098030967 1.74323574929011e-49
MMP9 0.0257047275072261 0.0809829973932601 0.159333450616134 0.245445592524724 3.23023527706223e-11 0.00210896146222556 3.10164124931827e-14 2.17378861078695e-56
TBX21 0.100473501853047 0.136203452619371 0.115609614961752 0.0425127934724568 9.19486496821385e-38 6.99572139527195e-08 9.78379337984211e-09 0.00646637814781467
C1QB -0.221032975731728 0.798956300993267 0.172190365507588 0.179001975266176 1.25729260835868e-25 0 1.77231605539183e-23 9.88585785094993e-42
TTYH1 0.0571752428121238 0.0662139636952982 0.103260218731422 0.0424448384904023 7.15002284046394e-33 0.015578258280042 1.0948273896336e-06 0.0102083255579767
JUN -0.449639850531955 0.724203068578688 0.17594018092686 0.225057917435923 2.46883169311798e-15 0 9.11694853947556e-20 5.42706781019657e-69
EIF3E -0.124619679543602 0.600507687220788 0.30095594545488 0.125967816327568 0.000213966042219701 1.66918301408507e-231 5.17537604061015e-54 2.94256953523726e-21
PLEK -0.236814365679448 0.757475278728755 0.203406614693141 0.224123397607853 7.75083234284409e-33 0 1.52836374339241e-31 3.10106594217677e-65
ANLN -0.253242172526782 0.852442920488149 0.236573251215853 0.138946444763596 1.53331038846564e-65 0 2.32895410056589e-52 8.52645474688515e-28
LGALS1 -0.509250096473852 0.680854961681536 0.247077092266365 0.23480176112425 3.4363582963897e-19 2.31219377330468e-314 5.60726169013492e-34 6.55938035284218e-74
HLA.DRA -1.16765678599997 0.843739973431227 0.203140914620431 0.289853736080815 2.74296230621985e-167 0 5.79454210363674e-38 1.57457606344843e-143
NDRG2 -0.169214754969443 0.55745094445071 0.254595098071071 0.258839277926336 2.86737253261398e-15 1.16723191364347e-216 3.77186107239282e-44 2.64595349702293e-90
FOS 0.0660744065031564 0.262931873682629 0.116912028901543 0.343159234188126 6.79739866620531e-06 5.29750927587569e-32 3.54865491875027e-09 1.07675231920694e-139
CDC20 -0.25141694761255 0.790984413813485 0.203385140026583 0.22739385712714 7.62854844963774e-57 0 4.93269673060343e-36 4.4205194591193e-70
COL3A1 -0.50208276691868 0.985908780585636 -0.0118649225696364 0.251427599904204 7.44213087498536e-116 0 0.346481145227973 1.2093790097099e-121
CD3D -0.0898787471245478 0.913189089751459 0.121373059819473 0.124784424944433 2.18894564757812e-18 0 2.26476056469148e-12 1.93180122947609e-19
TCF4 0.0281192167281466 0.502548992454731 0.143429314510729 0.0828736330039116 0.000132952659986046 6.84028264801867e-131 3.2162573099473e-13 7.13102143614093e-08
MS4A1 0.105867332403326 0.151133275787408 0.115910592940307 0.0885484256424656 6.06899015416923e-35 2.60834176359191e-10 1.91399234593093e-08 4.50716184185952e-09
JUNB -0.361395244699374 0.694426787197298 0.188251356242323 0.243048472131709 2.06674896879161e-11 6.5703759163597e-288 3.41208824556978e-19 8.02412014454047e-77
SDC1 -0.617395924545803 0.858741526732268 0.156093219777678 0.180231536698911 3.2151078827659e-45 0 3.50093312607961e-19 9.22074620507341e-48
CALCRL 0.0672316271063156 0.359285131141394 0.14747185159689 0.0691935871680984 7.37672433338508e-14 1.06507688035555e-58 1.2571993447275e-13 5.65356194112363e-06
TYMS -0.226830888948494 0.771518305286754 0.223985427426757 0.21119897660751 1.9734649774234e-46 0 2.16001937005063e-41 2.77834877221471e-59
LGALS2 0.0157693879083427 0.291401388074216 0.247503487818603 0.199046872298773 0.00731609624856533 2.30974117229477e-32 3.16566711504241e-37 2.47670215118318e-40
AP1M2 0.0650950464786726 0.416987253697185 0.243871224446537 0.103905373566922 6.2752232670894e-06 9.4176636631146e-95 1.41085857426521e-38 7.81737365063158e-14
ELF5 0.126659726511934 0.197297427473204 0.0949556744111667 0.118935891913459 5.44187302865578e-31 1.95621003822663e-16 2.47332219898308e-06 9.86155505352308e-16
HLA.DRB1 -0.0177090857109471 0.624579733267189 0.17996400057974 0.124988128142044 0.160650226869628 7.51516065123186e-264 3.34875742355921e-22 2.73519365676189e-19
NF1 -0.0951040580629347 0.648308986866938 0.241820103353577 0.127599533142676 1.37992448910261e-05 6.76915402983441e-276 1.60114073333914e-37 4.15422852864338e-22
PLVAP -0.138457222194844 0.79062373390468 0.172857568926545 0.116223518301309 3.26586462759249e-11 0 1.96798350868947e-20 1.8737085862754e-17
FOXA1 -0.556577671071383 0.830629698718159 0.134569657267341 0.173380174685627 2.12492624023282e-52 0 7.78641807181484e-20 4.34034340511092e-49
CDC6 -0.193192802742272 0.779899552302325 0.146486275063207 0.250820961288567 2.14783958847523e-32 0 5.42634046754277e-17 4.63583713958069e-83
TCL1A 0.116433510955894 0.00181552044540578 0.0808510935188271 0.0256134177901301 4.9454561786642e-58 0.944418813514354 9.78213365513076e-05 0.110064512474537
SFRP1 0.012969448100606 0.57556443748337 0.125571126151814 0.10622867571497 0.0558541702544557 2.88408958037535e-198 4.7004744997262e-10 5.17068967027123e-13
COL4A1 -0.558391953596359 1.01264338073899 0.0663633813755116 0.199950835445467 3.40681801895047e-174 0 2.63587495644373e-08 4.02054476839845e-78
CD3E -0.158341414971173 0.979157927304315 0.164920448046369 0.169356063000687 9.95711786125782e-74 0 1.55611599768004e-28 8.75767992379323e-45
MSR1 -0.0929931277628659 0.676209713056052 0.184102222102143 0.182605953907395 7.99069452573336e-08 2.51321312726525e-319 7.75154665782186e-23 2.05561766324046e-42
KIF23 -0.25431455200567 0.900681721670675 0.176260722834402 0.148497847683404 1.30414709244343e-64 0 2.30852383585481e-30 1.08415398106024e-31
UBE2C -0.0166578219885892 0.614140027007926 0.194759894414739 0.12359880669266 0.0763190693202847 2.43250180893677e-246 1.05051179927031e-26 9.15489444108179e-18
APOC1 -0.493332511824168 0.522186503134881 0.256219973753045 0.384510992977221 2.10663650392922e-108 0 3.13932398029406e-71 4.75194480020125e-260
LGMN -0.789834076060949 0.847706633311947 0.200103233590653 0.261863718874509 1.92755766045698e-77 0 2.38315528940074e-28 6.66507835152081e-97
CAPN13 -0.192243184403861 0.812437895544149 0.0793526956787197 0.240407268687032 5.81676305244608e-23 0 1.12542662653634e-05 1.1692038488035e-79
HLA.DRB5 0.072782511327686 0.372362913228209 0.133254669724358 0.0557497079747084 1.00454315574563e-14 2.37068862999639e-57 9.85016626966126e-12 0.000189012709758727
NFKBIA -0.00993253345491897 0.479801282954171 0.242839734512543 0.214819589244211 0.75683505757357 1.95938132881538e-128 1.08762708388734e-34 3.60127389692756e-58
EPCAM -0.555106914229408 0.838756190043835 0.123746607265912 0.164727666546033 2.02003548777797e-60 0 3.25508288492515e-19 1.99980949709401e-47
TFEC -0.0353438546142567 0.788094179425407 0.169918842290855 0.132892537455724 1.95402469337401e-07 0 1.19010659445525e-18 5.66942209637935e-20
FOXC1 0.0199222382351378 0.52018753246813 0.218977933839972 0.154113256660311 0.401297542937067 1.1545392847447e-154 4.20767191494606e-29 8.46934070733701e-30
