target,imp
IL18,12.64082096295793
SEMA3G,13.54100278018818
SEMA3A,22.941520004100404
PLG,10.822761544329971
CXCL11,8.005661351994394
NXPH1,11.108532892014127
NGF,9.57769636687957
L1CAM,1.5885188196017332
INHBB,21.841344859438465
NTN1,16.43700762195047
BMP4,7.891788307378981
KNG1,12.946110964768668
FCN2,13.878225213980485
CXCL1,4.903123916688459
LTBP3,29.72714843431781
CD5L,8.89664402447857
CX3CL1,6.651394817796975
FGF13,18.74044102999825
CYR61,22.65243498636806
ANGPTL3,8.626827949420116
BMP5,7.946471532603089
LAMC2,4.428887928927363
FGL1,13.080521442109502
SLIT3,13.480481284556287
IL15,9.706093031048264
PTHLH,12.986870147077209
GDF7,10.378046526519988
RSPO2,10.769223469461872
SAA1,9.251958789882487
CCL11,16.711435706429143
CD70,5.585824943286151
TF,17.49792923565018
LAMB1,15.472306660649467
NTN4,2.6977335864568106
IL7,11.875750292581408
WNT11,12.944777017738009
SPP1,20.584461526122787
NXPH3,7.239448856954578
SLIT2,5.640322676878399
CXCL10,15.107818936418875
TGFB2,7.801525447032173
IL23A,8.470658459121982
DKK2,10.820118503267949
CXCL13,7.173818617749512
NTS,9.351759536165874
CCL19,30.11850737027289
LAMA2,30.847659127890026
VEGFC,29.668244661455898
IL27,3.8613479306798717
CCL18,13.826399251475292
SHH,14.21329398169888
APOD,7.489165922668524
CCL8,5.252845812672002
ANGPT2,8.242357971081464
BMP2,11.1323667717585
IGF1,6.749151416144956
CP,5.092150870230399
CXCL6,14.63731763666858
RSPO3,11.327261463776411
HP,21.717334946689654
THBS2,8.533266719645498
ORM1,9.847521143674568
MFGE8,7.8078182587224605
CCL21,7.6499213234708074
ADM,12.859443792429301
CXCL5,5.79493492682877
NTF3,21.95618364753436
SEMA3D,12.291523889986784
INHBC,5.914530210679425
CXCL9,15.338889962139097
EDN1,31.772876767438323
CGN,38.697612479697774
CCL3,22.105489675480598
NRG3,2.955883254810658
SEMA3C,17.789376668783845
APOB,19.856104986871298
EBI3,8.49976906264862
LPA,14.431338851527146
ANXA1,10.727289122467255
TNFSF13B,10.195369926318245
PYY,2.477403253383032
LAMA3,12.287066232371352
FGF1,8.712555741653574
TNC,11.135285443577619
LAMA1,12.734446435909602
TNF,4.798566935504279
ARTN,11.441316648986174
LTB,13.31405602072835
ENHO,12.48461159479485
CXCL14,14.039128492969997
WNT5B,12.710571032061816
WNT9A,12.910433480451703
WNT2B,14.808973945025643
FST,4.094947581341433
BMP8B,9.262602455806581
FGF12,14.930594981554455
LEFTY1,10.294535100680523
C3,8.51147489878003
CFH,16.480556177744873
PLAT,7.274207388709917
SERPINE1,9.027941079753298
RBP4,7.813844144454055
F7,14.350597720463151
CAMP,5.3772662617062466
SERPINC1,15.58620457339065
COL4A5,13.041798441832979
COL4A6,16.73816102239247
COL8A1,9.696650414334476
LCN2,7.350684194712808
ALB,19.553543093183006
MMP7,13.42505597020173
F10,11.631633152075695
COL11A1,9.899225309844548
F2,22.92233111105769
FGA,18.597283034728605
FGB,10.894876866736121
FGG,10.353403095520083
GZMB,7.906729911629707
SERPINA1,11.36618438336763
COL3A1,12.171141496223816
COL1A1,6.071635020439775
COL4A3,8.435404335128196
COL18A1,9.51715864635825
COL5A3,6.7929205286296215
MMP9,14.54094641194401
CRP,11.495182917989228
F13A1,9.02125321342212
COL9A1,16.354523366759153
COL9A3,11.047618875919104
SPINT1,16.04933204172899
NCAM1,5.593072275884683
COL7A1,7.093978809046089
COL4A4,8.331300700599614
