target,imp
SEMA3G,26.707123716665166
SEMA3A,11.673927061569016
CCL25,13.960486086648825
OLFM2,11.046443084029782
CXCL11,9.724396466495184
WNT2,10.522185431119171
L1CAM,4.072074572019698
INHBB,17.972687800299845
NTN1,8.333702012066636
EDA,15.309308426312098
CCL13,10.275983207141351
BMP4,17.383593706113917
TG,17.016050296488498
PTN,11.982808366393359
CXCL1,7.688085273479751
CCL7,3.815657563024369
CCK,7.691198948406577
ANGPT1,17.494351220313018
FGF13,8.769393838932825
CYR61,4.436195522161799
SLIT3,22.530143607762415
FGF9,8.459572443012679
CCL26,8.85296287774724
IL15,7.806669618771665
PTHLH,14.394056756443488
CCL11,10.733917693445823
APOE,8.88821645171919
TF,10.65904636889905
LAMB1,39.97872741991166
NTN4,16.338016374924965
IL7,7.254587412880767
SPP1,10.593809687867195
SLIT2,16.18052629265444
CXCL10,19.659804799937767
LEFTY2,17.028032012050595
S100A8,21.478195264605223
IL23A,12.413736736583271
CCL19,19.576578322662712
PDGFB,5.800062429038766
VEGFC,5.75200456101752
IL16,19.910236126645355
WNT3,10.14447232634795
INHBA,21.401669094145486
GHRL,8.567790904340052
PDGFD,8.269248869224617
CCL8,13.988291153229634
IL34,23.337312123471182
ANGPT2,9.400476867105475
BTC,11.076385504148154
HP,12.406576989688338
ORM1,8.56407486563417
VCAN,12.846747689216944
CCL5,7.028144262152146
RSPO4,15.566366387432936
VWF,22.961230094834026
IL11,11.987586114620722
GDF5,8.554090035166187
RAET1E,10.40008668583798
PNOC,12.285877227851845
PDGFC,2.6117627483163433
LEP,11.429411558797339
GNRH1,7.521632359446581
TGFB1,3.5563667270994808
ZP3,8.434329155190522
AGT,18.44447407165943
FGF7,23.207011169390526
CNTN4,2.777880122430903
IL1RN,19.380628314810522
NRG3,31.242035469938738
NRG2,19.531084230477756
C1QTNF5,25.607684863144176
SEMA3C,12.740277040148033
VEGFA,9.325405727258127
CCL22,20.74619906740507
IFNL1,10.506126942543272
EBI3,6.126996763513443
ANXA1,7.346327019750967
TNFSF15,10.83549125902373
LAMA3,13.459005839140895
LAMB2,34.230366098684016
LTB,8.969860933220685
SFRP2,8.249812767798328
CXCL14,14.38325296733745
WNT5B,10.876829542995988
WNT9A,41.99285414622052
IL36RN,6.927845126696924
FST,9.247162997982057
FGF12,9.840350509142983
ANGPTL4,2.5912448941436845
FGF14,7.135091560370366
WISP3,5.285182924007441
CD55,7.352599806458803
COL5A2,9.686861938729185
F10,9.542538190193552
MMP12,26.01579114178981
FN1,7.6441588749081895
COL3A1,14.121795608771857
COL1A1,16.37590745627688
COL4A1,8.154243155821337
COL18A1,15.844214300507588
COL1A2,13.592391835348703
LTF,23.51563772087194
FBN1,12.948649021416593
COL5A3,5.344251349672463
MMP9,13.101157808481993
COL4A2,19.879474485490814
COL9A1,6.481481327196646
COL9A3,16.16889563298817
COL2A1,7.006431456352472
NCAM1,21.864348772487688
COL7A1,15.269086183985285
COL6A1,12.19368952295181
COL4A4,12.363626876611077
