target,imp
ACTA2,248.8377459041725
ACTG2,3.316534692769882
ACTR3B,23.249521657761658
ADGRL4,92.34916474267163
AGR2,19.673475103780092
AHR,44.94825651246866
AIF1,12.012912633884486
AKT1,33.96961243647032
ALDH1A3,28.611410644557104
ANLN,6.411050364400815
AP1M2,1.22089848812354
APOC1,18.568433819590595
APOE,30.233451108343175
AR,22.995776908400376
AURKA,9.431123262346599
AZGP1,235.61503426953135
B2M,140.80243038947566
BAG1,33.805758008653896
BANK1,10.64395386130279
BCL2,27.105229503279087
BGN,1923.344422292058
BICC1,18.507285733450978
BIRC5,5.529123762172271
BLVRA,26.09400320414942
BRAF,28.04004627452208
C1QA,28.606152537761236
C1QB,13.829740870307468
CALCRL,411.25945223071335
CAPN13,41.91441532767219
CCL2,5.111589570734891
CCL3,15.024683349866095
CCL4,3.926298223048369
CCL5,12.979875906985823
CCNB1,9.12257759310665
CCND1,143.7916440697853
CCNE1,24.04048422218861
CCNE2,14.880403152979156
CD14,12.160398564078118
CD163,10.16466876708495
CD19,15.575301657339528
CD2,5.193566208793616
CD24,102.10732181496796
CD274,1.8106526199890902
CD34,1847.4323248725623
CD36,7.858217189396406
CD38,2.224880352919766
CD3D,22.914778603227013
CD3E,11.39525692851321
CD3G,32.11465933118166
CD4,28.94585238441398
CD40,312.13952902524255
CD40LG,51.64350045851309
CD44,57.03056238537346
CD5,0.4819159498491628
CD63,88.84174791555772
CD68,4.155721591069941
CD69,11.28709279335514
CD7,82.65211604224007
CD74,145.63302355643296
CD79A,15.461804825423934
CD79B,13.466883510728426
CD8A,8.088372269357262
CD9,25.61421564749701
CD96,7.447358050754986
CDC20,20.181847216684446
CDC6,19.767566562913682
CDH1,6.477483725791284
CDH11,20.892332683874088
CDH3,12.91805354436385
CDK4,39.90550487237029
CDK6,8.39067858119932
CDK7,55.589915470526506
CDKN2A,8.918465040019447
CEACAM1,48.90161161180095
CENPF,14.9340651784169
CEP55,13.560210048938789
CLDN4,4.727728138787239
CLU,20.290525436612867
COBL,53.46718253579836
COL1A1,1001.763818455596
COL1A2,1226.727147543142
COL3A1,1024.2649180708477
COL4A2,4633.485766837466
COL4A5,9.42378985720307
CR2,1.2479583275783377
CRABP2,31.912046494223677
CSRP2,28.47396530623356
CST3,36.87065266423601
CSTB,22.83603314202557
CTCF,61.56754145626584
CTLA4,0.870273499154762
CTSL,38.64162863912534
CXCR5,8.013461410466524
CXXC5,52.517748261928475
DCN,30.625233391063485
DERL3,27.296101667061933
EFNA5,12.291518899753001
EGFR,37.614639205605336
EIF3E,37.46423274605121
ELF5,17.30370884108387
EPCAM,25.028441451471007
ERBB2,113.06892542341235
ERBB3,25.818511088391865
ERBB4,27.908267779164557
ESR1,40.12794205805967
FABP7,34.21344846113142
FAP,164.76261434516394
FASN,47.538113858180715
FAT1,18.358898281064945
FCGR3A,34.28660068249998
FCN1,17.86791004811545
FCRL5,21.53718881231499
FGFR1,31.512196803727758
FGFR2,60.89236509784961
FGFR4,9.862330161637116
FN1,1353.1379284585782
FOS,39.334417237731515
FOXA1,369.9084003233698
FOXC1,29.117573048953833
FOXP3,59.43881172447641
FXYD3,18.039066028702972
GATA3,460.3743223309637
GNG11,77.91950034806075
GNLY,46.42605052273545
GPNMB,20.811952778811698
GPR160,37.1914770856114
GRB7,5.091380133984391
GSN,156.66671534384432
GZMB,14.776957009124947
HIF1A,89.20205701205923
HLA.A,83.89988254355926
HLA.B,139.87420961082634
HLA.C,11.790072909865344
HLA.DPA1,45.44032431837048
HLA.DRA,44.91866172676032
HLA.DRB1,18.56329665558138
HLA.DRB5,21.41170368897014
HLA.E,640.8900452165824
HSPB1,79.65262929275897
HSPG2,1477.5070585762771
ICAM1,64.3224073525751
ICOS,3.4684966341749686
IFITM3,94.19955433101367
IGF1R,152.45112599038484
IGFBP5,141.83047978088354
IL2RA,12.560552392169871
IL32,89.34611750509792
IL3RA,34.744685790341485
IL7R,3.0047084311125656
ISG15,12.958100061275431
ISG20,19.334684087630375
ITGA6,113.3304732705254
ITGAX,21.307642464777462
JUN,38.013893457672225
JUNB,290.4756250478637
KIF23,28.33831696662441
KIT,125.8539206302122
KRAS,28.928160935948068
KRT10,6.840091892930954
KRT14,7.725103552062993
KRT15,10.839125624138665
KRT17,0.26225328473957277
KRT18,49.79966233105375
KRT19,517.2505408432447
KRT5,22.546480796395436
KRT7,244.69073687967858
KRT8,77.30980854082588
LAG3,17.60795599056151
LAMA1,45.48155063060529
LAMC1,252.18023034610047
LDB2,924.0927038697299
LGALS1,62.31664609130719
LGALS2,84.29867288713918
LGMN,37.81026775711725
LILRB1,43.19384778223655
LRP2,95.61480932330517
LST1,24.22903795004321
LTF,26.887198957273846
LUM,61.68665246588372
LYPD6B,15.514511837208643
LYZ,51.67251733320722
MAPK13,19.87331084768295
MAPK3,24.231717457932618
MDM2,9.052094226711013
MELK,17.69656031327202
MIA,2.3180135428361273
MKI67,17.885971504057146
MLPH,27.08904338118828
MMP11,101.55315935335251
MMP12,3.4743053892357
MMP9,6.607197860234611
MS4A1,32.83853532986401
MSR1,13.363050157825636
MT2A,6.0689149848026345
MUC1,1014.0508130605671
MYB,36.98204411354504
MYBL2,13.682486756803234
MYC,28.92955257783725
MYL6,240.80384199127352
MYL9,530.7137943433992
MYLK,252.3540113047942
MYO10,398.89012560339887
MYO5B,8.06421991744503
MZB1,20.324939220961063
NAT1,7.80823369676327
NCAM1,19.284000691731084
NDC80,7.8668911643902515
NDRG2,247.73843850917427
NF1,195.78097186346886
NFKBIA,24.285558121074946
NKG7,11.333319790204763
NOTCH1,884.9805432730874
NR3C1,132.43855887747145
NUF2,1.6765333169269423
OBP2B,1.5992797491776423
ORC6,19.16004511132221
PABPC1,106.44239869720087
PBK,3.652741200081441
PDCD1,3.373664661777346
PDPN,13.95311542207166
PDZK1IP1,21.60477058778058
PECAM1,180.17850409298796
PGR,11.150251533180493
PHGDH,11.04716604093551
PI3,4.147799941503167
PIK3CA,34.11971796614009
PLEK,13.330285633463925
PLVAP,713.322564311358
POU2AF1,9.393862233996273
PRLR,47.48062313188381
PTEN,69.0627613030311
PTPRB,216.03518701285884
PTPRC,17.327016707919405
PTTG1,4.645094993541498
RAMP2,155.88586973213805
RB1,82.60377605447465
RPL13,39.16788966986678
