target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
PDZK1IP1 -0.0512368472988084 0.595042503183391 0.2301830773302 0.146868535458105 0.000846604816167343 0 5.07479618219807e-54 8.29406641947609e-39
BICC1 0.093991949192685 0.367111752680838 0.0935510507436686 0.109758168671216 1.12568532474477e-22 3.39797715341462e-89 1.0102404300347e-08 4.77340939139559e-20
CD2 -0.185583354292913 0.922669252380281 0.136093620511437 0.270391237704548 7.40833881072288e-121 0 1.31171441236839e-25 6.90674418845665e-150
CLDN4 0.0628816199660346 0.349945383391821 0.215202594153125 0.0994637483574993 4.83137969884187e-14 7.69401505710433e-97 5.65190305546466e-43 1.80160134928151e-16
HIF1A -0.36296960500022 0.706753940016968 0.184929380858636 0.238425140135997 1.40508504289341e-26 0 2.73365605103007e-32 1.40022444561375e-116
MYO5B -0.0381756518713488 0.508922472386656 0.223093858775792 0.225139492739581 0.011321993977917 5.7053622198802e-250 1.347213741004e-48 4.16809431917713e-92
MELK -0.200173072514365 0.832058471820039 0.145419123310971 0.139318917390542 5.06546069738256e-39 0 7.40301511334858e-26 3.13233360687399e-38
KRT8 -0.522769000304077 0.770646991444072 0.113923028817127 0.234356198958815 1.29598156004386e-76 0 9.30754418960049e-22 5.0734792894569e-142
RPSA -0.238614297090716 0.710892997312079 0.228567341551887 0.134233449605215 2.52242982370097e-11 0 4.85109989326961e-50 8.48766524682273e-36
TPM2 -0.329434090101894 0.75460116095884 0.190386725547366 0.168969513960905 3.0802444424603e-15 0 3.16513694586366e-29 1.53783140378708e-55
FCRL5 -0.0942185414527668 0.904462930726854 0.115147178253918 0.198014595212069 7.61230759432666e-78 0 1.29145675893981e-24 7.8569408490717e-94
ISG15 -0.910012615286419 0.564731835500402 0.206246138124108 0.458693318116123 8.65756760628736e-62 0 1.87238185680905e-40 0
AGR2 0.087596312777405 0.139257919098511 0.0775119172997739 0.0186294387195881 3.23866164067258e-61 4.66566109460405e-12 3.32280315055533e-06 0.147053694931266
DCN 0.00137147247966606 0.354231799045258 0.281048067659648 0.222273925026533 0.866422382994782 4.46243140573217e-102 5.57555139504182e-80 3.66292369004793e-95
BIRC5 -0.00874908620660797 0.509321516073563 0.252099887118524 0.127227252829014 0.273724559430508 4.28702158047222e-256 7.88318805914313e-67 1.81632990659177e-27
MZB1 -0.217884863246964 0.693457373533087 0.182748374058854 0.415501963997537 2.8436561832023e-217 0 5.89448999100214e-71 0
STAT5A 0.0788497300943439 0.366504282966684 0.219229908259009 0.129895373543713 5.09887762425164e-11 2.86892387823731e-103 9.1546540423295e-47 4.43748545777842e-29
CD79A 0.0815659279147367 0.298453713912344 0.19010241944608 0.0849929553774684 2.33725162596542e-23 1.22167659979825e-63 1.55096990040005e-34 1.8901379330041e-12
PECAM1 -0.0677040956895397 0.786445538186386 0.134192112728455 0.149108637594736 5.62945991053682e-19 0 2.89384654845085e-21 7.11538259366297e-40
CD24 -0.849120663275324 0.616693501024371 0.175773044264415 0.325569340222193 5.73800561948373e-284 0 8.93668785450469e-85 0
HLA.A 0.112294215707001 0.311807917597889 0.156205169143808 0.111978020429301 1.23790108476589e-25 2.14597323779732e-69 5.08005369950883e-23 7.52499455607149e-21
CLU -0.190256070376833 0.491646463025314 0.219336094088772 0.379695918190654 8.85265690268836e-27 6.55426292007844e-231 8.54965411984639e-50 2.26666238754903e-309
RRM2 -0.172403307603191 0.802133490367872 0.111342925560037 0.212917231768215 1.04057252425922e-43 0 4.17411693202885e-16 2.30160040333913e-87
MIA 0.0959004674691284 0.28526943978107 0.182854236913675 0.0970419787372378 5.10772295126882e-27 1.05431850102864e-58 7.48879692759035e-31 6.90530197233315e-16
LAG3 0.0607341388616673 0.368200884878371 0.135128090292129 0.130086688074666 5.70740513072464e-14 1.23679920462781e-94 1.39891315626814e-17 2.23512887634626e-26
TRAC -0.0316406273050353 0.645094852012599 0.200102245165682 0.129292147680608 1.3600211648424e-06 0 5.16438240180926e-42 3.96657501313941e-28
AHR 0.101348334365731 0.358666749767739 0.187293424471748 0.126031297904308 5.7275833025812e-15 3.52235039817765e-91 3.86102339482606e-33 6.4172759938918e-28
ISG20 -0.0562061805861011 0.523441743072019 0.227955196288372 0.212223344151335 0.00128097101166653 4.86362764756942e-247 1.7000157934752e-49 1.69835105479747e-83
FGFR1 0.134713427009561 0.335158361890394 0.141840583461314 0.0991873586227114 1.98405105058291e-27 1.34855767700629e-77 3.4677390411839e-19 4.63029675631957e-17
DERL3 -0.0461894478322233 0.617229309451388 0.141090708890097 0.206319977990587 2.95507034511373e-05 0 4.75133484361056e-21 1.23407816043464e-74
BLVRA 0.164848455795501 0.221157999208742 0.172737372459298 0.084640293643129 6.41898932039703e-44 1.32485680343911e-32 6.70231514006576e-29 1.55989789957112e-12
PGR 0.0706000414654924 0.1366253410724 0.0772887618936835 0.0641205418015274 1.45398934014746e-50 2.53457285949399e-11 3.84588216360975e-06 5.54943004381119e-07
NAT1 0.0812619707591026 0.0841525203271043 0.0749085457354495 0.0248248483078819 1.33579983795819e-65 4.31139945120093e-05 6.09475626532218e-06 0.0593195787358283
STMN1 -0.55961745901881 0.76052394102525 0.153069971486978 0.211398820235501 1.62989988321377e-79 0 4.11521996553365e-37 7.3082966721658e-114
CD274 0.0850642065869858 0.143540755057235 0.131330175643433 0.0712356681696053 2.4657264415746e-47 6.64903872753593e-13 1.33149028737192e-15 1.59873052086279e-08
HLA.B -0.73379487810783 0.795341849316552 0.183879954749319 0.237831764540835 9.49812983636973e-84 0 4.19745528339091e-37 2.68737967552473e-123
COBL -0.237615312884095 0.751490064269202 0.177287318808854 0.179137381979193 1.5248120786092e-39 0 1.30083978107284e-38 9.97286295864865e-68
CD79B 0.0303565682114623 0.427945139156274 0.182322068519527 0.119804830703903 8.75574534957298e-06 7.55941015741254e-142 1.66131762881239e-31 3.00358157424757e-23
S100A14 -0.0836797492102594 0.573082127456048 0.216771654223227 0.215549777119728 1.76221807597736e-07 0 3.88648990300125e-46 1.65528570685911e-87
MKI67 -0.403268084128895 0.924638672479188 0.0734323446285296 0.169569761801223 9.10922693463218e-143 0 3.01287485372519e-12 1.53973037116932e-76
LAMA1 0.0494403991356746 0.448456484045013 0.109918428777532 0.173799433504552 1.10054688898359e-06 4.70508120519166e-147 4.5473470663451e-12 1.07557391057964e-48
ITGA6 -0.697412766266718 0.794303410514978 0.036757990016015 0.391285618485056 7.10006697037724e-206 0 0.00126158957365509 0
EFNA5 -0.227798723317768 0.760236727668038 0.140554090401474 0.23298080799239 1.63885807643313e-62 0 2.63320563117073e-27 7.85367127472871e-120
FGFR2 -0.385968880011741 0.728439505207112 0.130499665454257 0.358155219103377 1.03452782229861e-127 0 9.10326245488027e-24 1.01846147388097e-306
TRDC 0.0817695917661754 0.315910356743916 0.176632532071563 0.138590181021478 1.80737249218356e-16 1.54765437628966e-67 9.98930452524317e-31 2.70832351800435e-31
AIF1 0.0870437734536215 0.224346637741396 0.146941532935948 0.100621439663276 7.94383681593081e-34 2.17523179503474e-33 2.25906040087753e-21 2.95765806196844e-16
NCAM1 -0.0450077276663946 0.542892641855084 0.220748976837298 0.230982925476388 1.95452446190917e-10 6.4902170711101e-270 1.49811406934595e-53 4.11418264500362e-97
BRAF 0.0786797286112935 0.310387617038567 0.211949720852341 0.0909318888851179 1.95719129461739e-20 5.1869190232262e-71 2.55933131912595e-42 2.39394657570124e-14
SULF1 -0.194543638509055 0.860061825706823 0.094646574937255 0.188154312499004 3.21180365201203e-40 0 3.80375161599329e-11 7.16802842583786e-68
PHGDH -0.320090944316798 0.698319431534606 0.148214636454518 0.281217672077627 3.52996036055486e-49 0 3.18820302258842e-27 2.15617204176923e-171
CD34 -0.203917630693819 0.845384965367833 0.14550736583138 0.202051521205459 4.94012470303843e-64 0 5.87122273180732e-26 8.3373795843918e-78
S100A4 -0.050050348385716 0.529130935140924 0.228716245724329 0.203690777396752 0.0108977223463257 2.63779573604841e-244 4.16019581203779e-49 5.33875688529886e-77
COL1A1 -0.784771217440185 0.956016855664214 0.0293420642170132 0.203563935754336 1.12531024150794e-259 0 0.00155818416628289 1.52378288271377e-137
HLA.C 0.0215000944064077 0.513473097688624 0.221394933576723 0.140353452289628 0.210604980407336 2.44735886973094e-236 5.07970091424174e-47 4.43615772497651e-36
MLPH 0.000242529340502961 0.48516189431328 0.250065459753269 0.137348821226549 0.979638942032036 3.11714187397513e-216 3.78464428268888e-62 1.86955711905312e-33
CD8A 0.119316508595692 0.164828979307254 0.108081486522822 0.0650864390500647 5.36037849616604e-57 2.32910284107023e-17 2.59263418866882e-11 1.57330056152173e-07
TSPAN1 0.0583035386004774 0.081526049780419 0.082634661353614 0.0874517934243089 7.09115067916639e-47 0.00010266648860316 9.77585573998572e-07 6.39663405706667e-11
ITGAX -0.249581314027087 1.02198772142132 0.016823534118176 0.205918794421226 3.43233909423117e-94 0 0.18470073451863 1.11338345024883e-88
FGFR4 0.00775339706127826 0.501717155682292 0.218877501493317 0.140211825716808 0.411653896251198 3.55890217251444e-229 2.25728069659222e-47 3.96324684450099e-34
LAMC1 -0.427456330261224 0.854779385509682 0.119055575043351 0.182658503113861 3.59512392651911e-71 0 8.73231749116628e-20 1.32927419385511e-73
EGFR -0.118952238515018 0.679775749936522 0.200131630554698 0.159720412791854 2.01083181056854e-12 0 5.21204958679277e-40 2.85330070304775e-48
AKT1 0.000427602354554831 0.579042348633683 0.240944399315654 0.108980236031156 0.983271017774525 1.10853229513871e-314 6.78477835271828e-54 3.18357427231675e-22
NDC80 -0.308156012792712 0.880467140903169 0.137244782689582 0.142476296035098 1.57297675568281e-77 0 2.41334133957124e-27 3.87249521698059e-44
C1QA -0.500564363357307 0.784033409019705 0.195461135747383 0.252750439829787 3.06318800785792e-171 0 2.02693962349314e-62 9.35080530863902e-158
PI3 0.0884982854848734 0.140146117655109 0.127291689466928 0.0884047722257029 2.19129443410747e-44 2.87448171364421e-12 1.16430445983804e-14 8.51502536908634e-12
TAGLN -0.149207159219192 0.588062737375989 0.239078157695135 0.257376404947745 1.11586261094087e-20 1.30433330502089e-321 5.62195791197484e-56 2.09168821633864e-127
CD36 -0.0183853485641582 0.379475458254326 0.211638848175645 0.314375733274837 0.0775459252433091 2.27431043902601e-117 1.94310835445198e-43 4.54403258798726e-176
S100A8 0.0703273322346328 0.313483663651097 0.209359076485284 0.233745711719276 2.89562092101163e-07 9.25671879832038e-75 2.25620264182385e-39 1.13046385274818e-97
COL1A2 -0.763278448512717 0.949713553216225 0.0604620076075908 0.165988146483671 0 0 2.76602622825625e-14 6.39829381963562e-109
MMP11 -0.584853862365568 0.740222785357342 -0.01170585379116 0.618202601336846 2.03302814228648e-281 0 0.314462497753417 0
TTC6 0.0483325337938499 0.386891044155924 0.215705122196169 0.142502330025536 2.95643600860051e-07 2.40902699710228e-119 2.14273821942008e-45 3.19596293452737e-35
HLA.DPA1 -0.185536454203383 0.698409249049488 0.21009419074116 0.204931033952702 1.02919855166755e-38 0 2.27073181251891e-52 4.03371184317426e-84
FN1 -1.48514794403749 0.899841208348198 -0.112406466825991 0.539371247857016 0 0 1.04337979168378e-23 0
EIF3E -0.229526219731472 0.651457784523632 0.234161042163217 0.195358477602619 1.64850428120915e-18 0 3.50947663461805e-56 1.99363824967958e-77
CD9 -0.159640869579953 0.659624285146342 0.222641734965217 0.174471573146446 4.92971426937666e-15 0 1.43409733186288e-50 4.6445864984541e-60
JUN -1.18088635155739 0.730224457617383 0.188995302184479 0.399283431552018 2.43183855264761e-95 0 1.41599476799653e-30 0
NDRG2 -0.218615439380563 0.5842300956055 0.279330217175784 0.243669481003994 2.85496801221516e-36 0 3.42496983625873e-83 1.22931645241198e-118
ALDH1A3 -0.0656987708469641 0.525451256617934 0.253140805649973 0.210340286189242 1.25094495059327e-06 1.69417630319961e-270 2.18689390168352e-64 7.24175394904535e-82
C1QB -0.370546912642029 0.80829956110216 0.161902893786008 0.246433610133626 8.49824394163212e-131 0 5.90547023513697e-42 8.78884628543729e-143
LDB2 -0.191827350169699 0.743510663425256 0.207587690439954 0.196061255668737 1.41427824857872e-43 0 5.96268070452416e-47 3.02648187725853e-74
S100A9 -0.445398297231615 0.551580857447698 0.200017725005849 0.41237669973062 9.7670573851567e-55 0 2.90165492490492e-41 0
CD38 0.00811900425223266 0.496789000129973 0.160699638534516 0.14560527380546 0.148787213335613 7.09301753271583e-197 1.13707389244218e-25 5.13549166733945e-33
TBX21 0.103147782080904 0.21112614383275 0.0966139304167231 0.0718215888973515 1.79403101779024e-48 5.6175593586805e-28 2.4849710101673e-09 9.2552782155266e-09
PIK3CA -0.00685112605323511 0.548243281294334 0.219218526133934 0.157984111064457 0.700131651547089 4.84572007656717e-271 2.02605842420254e-45 1.18959178570912e-45
TTYH1 -0.209988733478014 0.602508110800778 0.183634363401015 0.412737620200366 2.3272711364372e-76 0 1.73384822552913e-40 0
COL3A1 -0.698785664059247 0.944864424391995 0.0373745732567335 0.18595303546303 4.86704697033536e-236 0 3.20233433622817e-05 9.25303546881957e-117
HLA.DRA -0.659790178124255 0.71150795060126 0.216642351542559 0.317313250268525 7.3324111727938e-134 0 8.91258113966978e-59 8.94917871200134e-244
MMP12 0.0500959829473177 0.177139315386835 0.122408282116838 0.28464743457603 2.68471553449794e-15 8.68331133010209e-20 4.36616644999247e-14 5.48646109954742e-130
JUNB -1.07705681780269 0.810243108301171 0.172103262260135 0.349151825605857 2.16112849877452e-147 0 1.42814570595973e-29 6.30488900814788e-295
CD96 -0.080516409353367 0.802055333227776 0.155242340319598 0.155437830320521 2.32606031570349e-27 0 1.49046338106069e-28 1.94327714594156e-42
FOS -0.796752752703168 0.411159336736133 0.101100168199876 0.750328166688378 4.49180956449618e-195 0 8.10717759089462e-19 0
ELF5 0.000398629864502866 0.478498571648137 0.200204372294783 0.203952903780559 0.977585298447853 9.99309159443099e-188 2.10128635760394e-39 5.17619857886196e-75
ANLN -0.315647572681389 0.830005708425885 0.157517187609587 0.168230170376059 1.7839617846296e-73 0 1.02344957324138e-34 6.58966741719833e-61
NF1 -0.135105379225272 0.764066429254942 0.168710025207882 0.110078594832184 1.33688995730502e-10 0 4.7898752089259e-29 5.72588390196452e-24
CALCRL 0.0811282895803385 0.406536223717863 0.152495698130799 0.113173602703542 2.69178227873187e-13 2.82780743639575e-119 1.0319345998051e-21 5.38295153144641e-22
LGALS1 -1.09713136235465 0.726153446966346 0.249652488020243 0.271135967252565 7.70896882841016e-65 0 4.53033748913899e-58 1.36327224966685e-161
SDC1 -0.443184442839653 0.820510196870732 0.0813209075174764 0.223618707139447 5.1565222817313e-81 0 3.93415793249208e-12 8.62762626036174e-127
TYMS -0.388498171568539 0.803283031495183 0.111472248235037 0.213799750259625 1.48454376937749e-71 0 1.09938128370409e-19 8.71332416670953e-108
PLEK -0.211536143253326 0.793756359743373 0.168172025691797 0.197117232581417 8.86429404412129e-60 0 8.42230617067325e-38 2.67396036895135e-79
TCF4 0.024642679359201 0.510055328643121 0.201829338508917 0.0746923361923044 0.00384101990988669 1.1340195949683e-225 3.25901731514386e-39 3.46547533717311e-10
KIF23 -0.407728291319985 0.882836517003239 0.111903612394264 0.174616728001096 3.69801111003146e-123 0 1.89451194933864e-23 6.39087427989483e-75
CD3D -0.227626521656967 0.964029885271938 0.134256109827199 0.15817733119234 1.89383501509175e-90 0 5.38050937669203e-24 1.77760804510142e-51
COL4A1 -0.957113026998158 0.886221415707274 0.160619694045791 0.277510757540813 0 0 1.44096963286622e-50 1.40793357734056e-215
MMP9 -0.264702952147244 0.596032709534456 0.1642199276625 0.540843969330164 4.45004348242569e-132 0 1.83840696543305e-36 0
HLA.DRB1 0.000146575751867844 0.571109572640621 0.152428233456477 0.148743351022156 0.988103630018035 5.13828271674896e-322 1.43233797333819e-24 5.67956564968592e-39
CDC20 -0.258862494390824 0.731211328673524 0.19595166468878 0.218199819620289 1.29343627311802e-57 0 1.34311662404603e-47 6.70215808080695e-98
EPCAM -0.50699010957075 0.780273062893053 0.122862027589447 0.194515312337511 1.01135407520717e-77 0 5.33618710203507e-28 9.51993742159484e-107
NFKBIA -0.138858155748782 0.5328689384046 0.196122409942385 0.304105276473375 7.60705641440424e-08 3.08214031637451e-253 3.22418668015465e-35 2.95081585903752e-184
AP1M2 0.010054304944885 0.476376293725678 0.273580831771501 0.110653469292945 0.319442713699812 9.70309967652899e-205 1.97422210217566e-74 4.02654548680836e-22
FOXA1 0.122055800952477 0.229619831676891 0.114870594045596 0.0810090722027006 3.3660873500988e-44 5.05763095397792e-34 7.86672058561552e-13 6.49195514119349e-11
CAPN13 -0.0275644577879853 0.500585920745671 0.212153334214616 0.222122783911711 0.00220555948754353 1.00372928505578e-238 5.46756271042127e-46 7.47004881926197e-86
TCL1A 0.0699481404545964 0.113828953536589 0.0568986272195257 0.0519590833069121 3.70393045424914e-56 4.11718861875332e-08 0.00080911674374185 9.87331408338406e-05
KIT 0.0547727162855897 0.176860618135245 0.155922757553742 0.245752008670066 6.21761197841699e-17 3.15315588081828e-20 6.69033012328027e-23 1.75437122253781e-90
LGALS2 0.0404931867880282 0.368809742091278 0.133620055076554 0.109686646004011 1.40571767986694e-12 2.6986509173195e-90 1.17836555412665e-17 2.14028484221352e-18
UBE2C 0.0386134669714168 0.445286574206227 0.207949478408001 0.104000639537405 9.03696207365434e-06 1.05746803556238e-176 2.15755500365772e-43 1.04427469728185e-18
PLVAP -0.27299979375825 0.84020528125977 0.148535408521105 0.159348618277216 1.7091039663461e-41 0 4.76492763200618e-24 1.58976136638934e-49
SFRP1 -0.308701326010134 0.683243449519244 0.192473554347135 0.261313411132665 4.17953749682037e-52 0 2.05310642029063e-43 2.45122746731331e-144
CD3E -0.140496288774379 0.902710366450373 0.140664875298716 0.196145661196299 2.46627745910037e-67 0 4.7677044715383e-25 2.02788111166246e-73
COL4A2 -1.04113832358182 0.898763866957063 0.152311423610564 0.246918312095316 3.02731386771748e-273 0 1.6532540510372e-36 1.27798613504917e-155
MS4A1 -0.00924753533464026 0.511306777244262 0.178087041506026 0.200708126417152 0.110380661094141 1.4238742023317e-193 4.04021971306456e-31 6.18625207080062e-65
ERBB2 -0.105146348955748 0.615552941831379 0.213442740431836 0.192325924124992 3.00846454650506e-09 0 4.49143117242996e-45 2.83765105445335e-70
HLA.DRB5 0.107821546642151 0.2743067361017 0.116986870519101 0.0699313553183612 8.54581667735494e-38 6.42204082161492e-50 1.18361373559797e-13 1.00885202883987e-08
CDC6 -0.162373795627535 0.766995479453256 0.142143420490853 0.165105650795423 2.02123790124941e-20 0 5.15857056656985e-22 1.03847766059487e-51
FOXC1 -0.422667133765524 0.760662602142274 0.139663182854751 0.219835686521096 1.97539583563429e-62 0 9.73995675467129e-29 8.22738067360069e-114
APOC1 -0.400929211332238 0.656277088960044 0.252788869703887 0.305248645648888 1.51732004545903e-105 0 2.69149964833669e-83 1.61157959938235e-209
NKG7 -0.086133625879085 0.797349671069448 0.122635720106563 0.187072250742642 3.88059096721787e-25 0 2.44973123284446e-18 1.33598551560689e-62
KRAS -0.0995900216038278 0.644693397249707 0.217914255447588 0.153885046208515 8.00420129667338e-08 0 2.98493489338535e-48 2.23658882954497e-45
TFEC 0.00134136243292838 0.691219693529746 0.0807740457430639 0.0931506070249589 0.80903484186604 0 9.17897215434811e-08 2.37894060779099e-14
LGMN -0.69130361290371 0.799020479320566 0.186304081645346 0.25120828728467 9.43574096175178e-90 0 9.3335648821092e-38 1.36396050780507e-135
POU2AF1 -0.123750497378587 0.832790983569312 0.167815165263546 0.216603508073717 1.33750042669274e-95 0 6.13513033547402e-49 1.17691766219913e-109
