target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
B 0.10765873478035 0 0.105520590232223 3.78282548091424 0.367124701407888 0.00165551936919545
T 0.142490772649583 0 0.135851986295284 8.67644481527268 0.0661511226364485 4.60064515449088e-06
Monocyte 0.148053578167385 0 0.142278722812535 7.63503421899637 0.171955949709257 0.000101801768046868
Fibroblast 0.0948275081335665 0 0.0925340484448178 4.38787278468974 0.394435774599401 0.00204945205512003
Hepatocyte 0.0858069386309016 0 0.0839542513304237 5.3017720616567 0.429638584182016 0.0109087774111503
MBC 0.143779148581089 0 0.109214455345468 42.0486715808554 0.000173215601741045 8.31516713624397e-09
NK 0.0436303138252485 0 0.0434671965617836 0.437588417859065 0.491399466719696 0.07360931752671
Endothelial 0.109245242180291 0 0.106317927130363 5.3869555928634 0.330042957586532 0.00248048861915008
Macrophage 0.223063159949591 0 0.194541910591344 23.6675451665999 3.4501534802412e-07 2.71399070871454e-07
