target,imp
ACTA2,14.807206556474782
ACTG2,5.8453127616945615
ACTR3B,7.8224600750773154
ADGRL4,4.192215420023898
AGR2,1.8283179636855533
AHR,4.790213868228191
AIF1,4.710821601146381
AKT1,5.199756022912479
ALDH1A3,15.01387056610114
ANLN,7.558443332222251
AP1M2,4.640872549734507
APOC1,2.070786354608712
APOE,5.864953424849528
AR,7.982271009515609
AURKA,10.996815353426046
AZGP1,8.501364828720323
B2M,52.18441649008966
BAG1,15.898360821308358
BANK1,2.52365774500131
BCL2,9.9138705070636
BGN,16.376071634921058
BICC1,3.6149627840360927
BIRC5,4.454570618073541
BLVRA,11.982913781287259
BRAF,6.841329441284924
C1QA,6.524692608845772
C1QB,8.891512550001135
CALCRL,5.443080983435237
CAPN13,4.5048114826529
CCL2,4.440560064418489
CCL3,10.160912345192308
CCL4,5.140740661130476
CCL5,3.3765367328230065
CCNB1,12.450087779476275
CCND1,41.52911834788564
CCNE1,8.122087742341611
CCNE2,2.68799817779205
CD14,2.9688352881750886
CD163,7.8686375779611515
CD19,1.2263496054203324
CD2,6.909502094084071
CD24,18.755187325492454
CD274,2.8448777299992134
CD34,11.072366998531548
CD36,11.140877999514599
CD38,3.5336680222848633
CD3D,4.459480283983563
CD3E,4.797331707148348
CD3G,6.524823130408173
CD4,8.266762915265726
CD40,5.62922417159816
CD40LG,3.4846203654071424
CD44,5.599455311295859
CD5,2.7217212705948257
CD63,10.257476970828153
CD68,3.7360289518493532
CD69,9.377810470594959
CD7,1.0477738260542013
CD74,35.467897568523256
CD79A,1.582781305173387
CD79B,1.7898674065454663
CD8A,3.6864240776648076
CD9,2.942953250851828
CD96,5.680543268142547
CDC20,3.746850892739931
CDC6,6.956087717781548
CDH1,18.829399135414974
CDH11,7.581206567192338
CDH3,5.4502071862023955
CDK4,9.204011064094317
CDK6,3.3687640221013195
CDK7,8.595245342653213
CDKN2A,8.80640572806911
CEACAM1,12.33085677385997
CENPF,15.065792522015249
CEP55,8.008477805991923
CLDN4,0.8206284855374278
CLU,10.695243504177547
COBL,10.552233656873762
COL1A1,9.06687652531139
COL1A2,12.209880261487791
COL3A1,9.46202485412732
COL4A1,18.882744873106212
COL4A2,15.82070040850788
COL4A5,4.800505087356248
CR2,1.8348840522232723
CRABP2,3.3008733463340847
CSRP2,6.807587371064828
CST3,15.363719381009762
CSTB,2.9080408216525098
CTCF,22.80494988394225
CTLA4,1.8176159180002431
CTSL,6.991981330722342
CXCR5,0.08932399873378874
CXXC5,7.928847451710356
DCN,5.28502027089065
DERL3,6.846665534585993
EFNA5,2.29691907444177
EGFR,14.022452093694007
EIF3E,8.982389627520135
ELF5,1.855901479767826
EPCAM,24.408992787457702
ERBB2,5.1424724282062195
ERBB3,1.2320148685778312
ERBB4,11.196596636815375
ESR1,4.420524375780342
FABP7,5.012156960155038
FAP,3.6606135816012797
FASN,19.864503750450567
FAT1,10.037611037925904
FCGR3A,11.461206441231433
FCN1,5.235694233667615
FCRL5,1.1409533410405843
FGFR1,47.28645314947383
FGFR2,1.039841836051839
FGFR4,5.630869271110096
FN1,25.174230650024914
FOS,15.312224693204232
FOXA1,33.49959761082096
FOXC1,11.353530334113934
FOXP3,3.2156626321305906
FXYD3,14.467642594610975
GATA3,37.49060926134807
GNG11,3.294601611543224
GNLY,5.331372247631363
GPNMB,5.122648936115524
GPR160,3.1030153386117543
GRB7,4.547187960883343
GSN,2.8022141275490924
GZMB,1.0701182324647724
HIF1A,18.004538855564636
HLA.A,12.146648314277797
HLA.B,38.41378458776431
HLA.C,14.065289578434502
HLA.DPA1,7.202091742135765
HLA.DRA,20.881408058604237
HLA.DRB1,4.227753991268452
HLA.DRB5,3.1191888211039105
HLA.E,28.134467751958187
HSPB1,27.363968383073896
HSPG2,5.892918892267768
ICAM1,5.743605923916351
ICOS,0.5266759479235857
IFITM3,6.780204612460335
IGF1R,10.426776808027519
IGFBP5,17.027673445279913
IL2RA,2.8992911929864142
IL32,5.025896287730273
IL3RA,2.5129634594303027
IL7R,2.682311304414272
ISG20,7.14594141622065
ITGA6,8.613310799599242
ITGAX,3.099174956283598
JUN,32.93392337412867
JUNB,14.403150119981927
KIF23,6.04895489526207
KIT,13.311459491273087
KRAS,5.985330095589318
KRT10,3.003122890996536
KRT14,0.8687979433320165
KRT15,4.4888877092864865
KRT17,1.4678733879601453
KRT18,14.846994149109058
KRT19,29.031645453238408
KRT5,0.5778723087459834
KRT7,1.3736019673307864
KRT8,13.363066488723321
LAG3,5.291681896564595
LAMA1,2.3419368742614277
LAMC1,15.849765823319752
LDB2,15.850577742072723
LGALS1,13.424275679781235
LGALS2,2.9869781917040017
LGMN,11.966837023434266
LILRB1,7.513402243021443
LRP2,21.86988757348295
LST1,4.648728643000509
LTF,5.555464316986853
LUM,5.847265422267203
LYPD6B,4.4424197956545655
LYZ,6.463882729709871
MAPK13,19.777959104028575
MAPK3,4.073283166432251
MDM2,8.2250841904528
MELK,8.224068610783242
MIA,5.698354526558694
MKI67,7.927991038516377
MLPH,5.506836589143452
MMP11,4.591576789422287
MMP12,0.26729669813130746
MMP9,0.999437365927148
MS4A1,4.5539308873056275
MSR1,2.546291216702569
MT2A,2.8733397562936314
MUC1,8.819370116006132
MYB,7.920675490345989
MYBL2,8.534788516340935
MYC,11.988261855545
MYL6,28.447819793847966
MYL9,8.252317178308438
MYLK,13.022277901685737
MYO10,6.671835909924371
MYO5B,2.4244702322581544
MZB1,3.006033278143126
NAT1,1.0846537933097415
NCAM1,15.720190868233521
NDC80,5.705066090274633
