target,imp
IL18,0.33840644423176974
TNFSF4,0.001809177696645583
SEMA3G,1.706313091091245
SLIT1,0.001804058316129042
CXCL11,1.4381279856153686
NXPH1,0.0023174023145584375
NGF,0.002444075349334865
INHBB,0.0024324224417759956
EDA,0.0017927083445469533
CCL13,0.0017796023942544933
BMP4,0.03588796949332977
TAC1,1.9422138219114242
GDF9,0.0023948529358288192
GDF11,0.0017313200927197656
CXCL1,0.0018213983067357387
ANGPT1,3.1690804662413155
CD5L,4.362359852051982
APLN,0.9893250586053771
FGF13,1.0881473492041662
CYR61,0.8646600049581824
AZGP1,1.7903473988580567
SLIT3,0.0025498434647035473
FGF9,0.002337236897967579
CCL26,0.0022094386519148136
CXCL3,0.0017573138133624867
PTHLH,0.03443494481344325
TNFSF14,0.001997371806717268
CXCL2,0.0023609077772907524
TF,0.0026771240774694327
LAMB1,1.9562934109009888
NTN4,0.002128715570479754
IL7,3.816856288985999
NXPH3,4.488794814446117
CXCL10,1.831529652470143
NRTN,0.30015666080003917
INHBA,0.30874456661919775
APOD,0.0022007900910825657
CCL8,0.0017558659778421442
IL34,1.613499134176424
ANGPT2,2.718880790083089
RLN1,0.8847853398870885
CGA,0.9078332022903274
MDK,2.9386979499081867
BTC,0.8410192901394025
IGF1,0.0019315738664385947
NPNT,0.0018682553473174058
VCAN,0.18745507567946468
CCL5,0.14150347002356822
IL11,0.08116249161903903
UCN,0.49642384917351023
FGF2,0.0029193834401642486
CCL14,0.9621476763156334
GNRH1,2.427669208556237
KISS1,0.001966170765214369
CXCL9,1.4620111037023258
EDN1,1.9941412856452048
LTA,3.6475973415217453
AGT,0.0019627003515557736
FGF18,0.0017684558098666507
CNTN4,0.1064056512127819
FASLG,0.0027532358560192942
BMP6,0.003641071297809961
IL1RN,0.0019511200215082064
NRG3,1.2197669247595386
IL6,0.0018601134816037964
NRG2,0.3096672329620756
SEMA3C,0.0027029317869014437
CALCB,1.0966388937871507
ANGPTL1,0.002440821180103506
IGFL1,0.0019552810346691583
PYY,1.4565191303505507
TNFSF15,0.9246026652421716
LAMA3,3.344061771893562
FGF1,1.8923201865913135
POMC,0.0017413294686376985
NMB,0.9733981727993547
ARTN,2.1120530516928206
LTB,0.0021860308493081917
ANGPTL2,1.1438421381692991
GDF15,0.002163725132945889
IL33,0.0018224476325369152
WNT10B,0.002963399962298389
WNT5B,0.9161932545628564
WNT2B,0.0024270165654865024
FGF12,0.9493832529050112
ANGPTL4,0.8398116822332576
CFH,0.0019870044793865336
PLAT,0.5013152822918453
SERPINE1,4.779991281810626
SERPINE2,0.0020514797974050354
COL5A1,3.1466806384460484
COL4A5,1.938587335937416
COL8A1,0.0022768491506571986
VIM,1.885117554030774
F10,0.0020452163723059576
GZMB,0.06943673606514646
COL4A3,0.0021240988452029806
COL4A1,5.850028838446032
COL1A2,0.002498842149378008
COL5A3,0.0027191098505205506
COL4A2,0.0020649290186614817
COL9A2,0.0026908699068998415
NCAM1,0.49485747184421874
