target,imp
ACTA2,242.97160867399066
ACTG2,115.04682604846728
ACTR3B,130.05095294298775
ADGRL4,117.8119076487597
AGR2,11.361802737582398
AHR,58.991088049882386
AIF1,78.86198672806461
AKT1,134.4098289933782
ALDH1A3,75.58859559214915
ANLN,36.00477181278514
AP1M2,42.89419024958504
APOC1,63.201848494958995
APOE,58.149816215255605
AR,83.03904801999624
AURKA,95.82655981435508
AZGP1,48.967299139931065
B2M,377.1513234300564
BAG1,135.48880690112819
BANK1,44.592664496485526
BCL2,137.14930318760312
BGN,370.25964926317334
BICC1,39.6761383227394
BIRC5,33.2163375028336
BLVRA,95.29767670006595
BRAF,129.17235346270482
C1QA,106.35550377403499
C1QB,96.88866627651352
CALCRL,227.1019961284606
CAPN13,34.23410206943645
CCL2,20.90944502637277
CCL3,84.09973228324276
CCL4,36.23148336526144
CCL5,65.7245331174608
CCNB1,83.74827072806366
CCND1,322.7011407768912
CCNE1,30.869367564010908
CCNE2,53.32838858282932
CD14,33.45351514064254
CD163,85.99579411220988
CD19,52.174002400497585
CD2,44.589025027632935
CD24,161.93936292053573
CD274,76.44396690704689
CD34,232.411755931783
CD36,232.14591182658057
CD38,44.993012712494576
CD3D,22.707581139965647
CD3E,28.19350784560983
CD3G,95.79434864568805
CD4,197.87173842318356
CD40,187.606276100335
CD40LG,48.14814455603631
CD44,107.65151742873782
CD5,29.119797144083144
CD63,191.36724543014282
CD68,19.677077217237404
CD69,35.38702635437366
CD7,35.958394748555214
CD74,265.069631923055
CD79A,56.2437735701878
CD79B,22.500985605915076
CD8A,85.10717804276251
CD9,79.76627552026335
CD96,23.109106848005936
CDC20,50.353785668175526
CDC6,80.26429624801307
CDH1,97.96968710682636
CDH11,166.82223598489244
CDH3,44.79797316725857
CDK4,118.46131921118872
CDK6,52.06571418245927
CDK7,100.29984603531786
CDKN2A,54.26957267722697
CEACAM1,71.6173333287136
CENPF,55.57880055829689
CEP55,57.3510692268962
CLDN4,50.63473651547416
CLU,69.77529158959106
COBL,27.628748104902634
COL1A1,189.71070374927126
COL1A2,292.1064519475099
COL3A1,170.8358179717042
COL4A1,517.0359193587075
COL4A2,547.9686853321684
COL4A5,93.97486134345093
CR2,24.941747670911877
CRABP2,33.522497343816056
CSRP2,130.48057783460888
CST3,114.19348818105499
CSTB,47.57327870818321
CTCF,147.7524822598233
CTLA4,27.596118411577454
CTSL,108.305726831289
CXCR5,25.016871406316568
CXXC5,76.54379664551125
DCN,100.80834834899375
DERL3,54.356645238049914
EFNA5,39.52628705865679
EGFR,120.47900377992826
EIF3E,86.39924881693103
ELF5,52.54205735143948
EPCAM,91.51636992579523
ERBB2,61.22335255761064
ERBB3,1.2416300636295179
ERBB4,53.12038119041325
ESR1,33.812714627698746
FABP7,35.03727075446239
FAP,57.72725563099382
FASN,134.68017240716273
FAT1,120.05932045299468
FCGR3A,135.83990344834567
FCN1,35.879495191413874
FCRL5,45.82048706937702
FGFR1,316.7061630061583
FGFR2,42.99680478817001
FGFR4,40.56149847757597
FN1,403.191251538214
FOS,83.33485060398989
FOXA1,228.3527130549562
FOXC1,134.7373992113862
FOXP3,50.63569284607408
FXYD3,75.6927972230328
GATA3,308.18576403558217
GNG11,110.18858823540295
GNLY,34.47384503243545
GPNMB,71.52069665645098
GPR160,67.057966685593
GRB7,35.13532395641967
GZMB,49.29671511296415
HIF1A,218.17026410887124
HLA.A,189.74151038748516
HLA.B,311.2142487490573
HLA.C,132.49695221791706
HLA.DPA1,83.98078916609252
HLA.DRA,145.20942522201656
HLA.DRB1,61.268743061690884
HLA.DRB5,33.243485832358836
HLA.E,365.3010017302879
HSPB1,244.7386384514969
HSPG2,205.04777285945184
ICAM1,30.156549694424356
