target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
MBC 0.205411495902602 0 0.173581983024313 28.3557324300733 4.38894801732328e-06 6.43660495410724e-10
Endothelial.vascular 0.0401737371731051 0 0.0395620721959626 2.94243098009483 0.460614262771376 7.93276474844658e-06
B.plasma 0.129598967959384 0 0.115958705603753 19.5537021258809 0.00165051539997487 5.49751758262731e-07
B 0.0102628501895828 0 0.0102575979645002 0.725543822749342 0.498992888759316 0.0914531931677605
Fibroblast 0.0239446915114928 0 0.0232876464142969 5.66911138001847 0.434322398636058 0.000150727214434114
NK 0.00418347655639383 0 0.00416690288597879 1.28717612082106 0.494613656403579 0.0406206557121793
Macrophage 0.0682012841306891 0 0.0625709949432976 15.2445745869507 0.106397123374824 9.15454236533601e-05
T 0.0307672286881823 0 0.0288189067355049 12.2300803582282 0.259982315872983 1.61572667713335e-06
Smooth.muscle.vascular 0.0143698217614382 0 0.0141451546338367 3.20992264692953 0.45688895568167 0.000486441507708533
