target,imp
A2M,8.277105505575493
ADAM17,3.53178007279041
ADM,4.050196239881477
ADM2,0
AGRP,0
AGT,0.35645212230366324
ANGPT1,0
ANGPT2,0
ANGPTL2,0.8746131999116323
ANGPTL4,0
ANXA1,5.984207490170565
APLN,5.290907576360085
APOD,4.70666858281043
APOE,22.037093392747405
APP,20.871169162623588
ARTN,11.669691174267687
AZGP1,20.095433544782473
B2M,37.98431968538587
BDNF,0.9215846880803146
BGN,4.074532759803156
BMP1,1.1275941208732247
BMP2,1.3474383453199978
BMP4,0
BMP5,0
BMP6,1.2001462313681186
BMP7,8.81385072167562e-5
BMP8B,0.388928399943202
BTC,0
C1QTNF1,0
C1QTNF5,0.3946796366530563
C3,14.050318341435952
C5,4.538845687326197
CALCB,4.843880974216737
CALR,17.276323673976567
CAMP,2.3236366920580274
CCL11,0.7071871063709634
CCL13,5.026246839545283
CCL18,11.46426312315166
CCL2,1.0173031866842235
CCL20,0.22414674718887426
CCL21,0.9901081839211922
CCL23,2.8479939822923184e-4
CCL26,0
CCL28,0
CCL3,2.2697512116028227
CCL4,0.011662192532964239
CCL5,6.4452874494524455
CCL7,0
CCL8,2.7426081083501384
CD40LG,0
CD55,5.082760465327331
CD70,0
CD86,0.9492459420508375
CFH,1.9047953746290376
CGA,0
CGN,21.216505310951842
CHAD,0
CKLF,9.82740452275783
CLCF1,0.022645556508029695
CLEC11A,2.2700200663849204
CNTN4,2.9391827753064956
COL11A1,0
COL14A1,0.003588721777460413
COL18A1,0.4276467843143235
COL1A1,11.410042576129321
COL1A2,9.669125553376062
COL2A1,2.1288504676432765
COL3A1,8.16571634805221
COL4A1,7.375089536396351
COL4A2,3.6049333939973867
COL4A3,0.1426013421698455
COL4A4,0
COL4A5,5.570787295804633
COL4A6,0
COL5A1,2.5016402111907103
COL5A2,2.5999594258982017
COL6A1,0.4726019766973988
COL6A2,1.7007138703388867
COL7A1,1.3869105868077836
COL8A1,0.634815511390137
COL9A1,0
COL9A2,0
COL9A3,0
COPA,8.06815249519805
CP,2.3932458388140523
CRLF1,0.6450711228207087
