target intercept intra juxta.15 para.100 p.intercept p.intra p.juxta.15 p.para.100
MYO5B -0.134867960526163 0.690729724522324 0.213962204786061 0.152652838065619 0.000169714144330514 6.59731603236457e-155 2.94161834773294e-14 3.61654572622609e-13
CD74 -1.61207985364196 0.768037814454684 0.17516349745293 0.412558732302103 1.77794462410482e-128 0 2.55381524101276e-16 5.19512022385253e-132
PECAM1 -0.0832817234632003 0.829040899234 0.156614074142191 0.161058161564947 1.66956274154456e-08 1.72734689967457e-277 7.46920073902079e-10 1.93165178464762e-14
BIRC5 0.0916035980911859 0.216545450735401 0.089343307154402 0.0390301106790545 6.99291522810222e-16 3.92045636105378e-09 0.00325280492172428 0.0980936484186141
CLU -0.535667879210121 0.593174963998336 0.168963080281828 0.469092526154528 1.90956832498885e-31 1.00271560179856e-142 8.96961639682778e-11 3.4936453688815e-143
MELK -0.175334091976374 0.842130026905856 0.120243555377286 0.246723233934735 1.96896503505382e-15 4.12116775727215e-252 9.79824348729939e-06 1.00305358892561e-31
HIF1A -0.396517211628421 0.604920276767003 0.279200568411342 0.30643305757073 7.32706640221733e-13 1.38867579978606e-98 3.6930083527045e-21 1.93603841802045e-53
STAT5A 0.212575398483193 0.169385943077481 0.0549349081123164 0.00111958537552581 4.33222991142363e-27 8.3370292993311e-06 0.0699219539802415 0.962561286496177
FGFR1 -0.0641145942849199 0.800169011133899 0.0806896687643107 0.129321063099277 0.029384587639859 1.29617435446586e-187 0.00456674555240327 1.20410137315435e-09
ISG15 -0.183473710286818 0.19332176367138 0.300554368289985 0.566763369793174 0.000458105968195801 2.46257449686082e-10 4.21510994625707e-26 1.077238583138e-243
PGR 0.0346534050146012 0.163921167596978 -0.020268300591221 0.0130424253316745 3.45780393092259e-12 0.000153372983039549 0.534683128737212 0.623512124613255
CD79A 0.103313277644607 0.144857989292543 0.0899420420078615 0.0481026925325295 1.77434053563305e-18 0.000147452939503372 0.00306718057665513 0.0456512292131124
DERL3 0.12778669598166 0.162034941045548 0.0995128538597256 0.077858366883644 3.92819640415584e-17 1.46975437182756e-05 0.00169857564935701 0.00106267121985293
MZB1 0.0703821571726823 0.315044947087703 0.149532654673572 0.163290067060218 2.45029892972144e-05 5.02415018507638e-18 1.84744766197102e-07 1.2025983126969e-12
TPM2 -0.146831061851232 0.700782632846569 0.218252546722434 0.16595238776446 2.48142583494089e-07 6.31289359858996e-173 4.60101394573312e-16 1.07853164799676e-15
MIA 0.05309745746138 0.131267659759958 0.0473886238594246 -0.00418766121129552 1.21930306005785e-14 0.00209705888867128 0.15114106856316 0.871379691978754
AGR2 -0.0386217236697775 0.58728087812437 0.195273081895264 0.188877585138714 0.105069898428935 7.36047753066072e-90 4.44212805938316e-12 3.68254900442853e-18
CD24 -0.832472876849094 0.700118081786452 0.160200128618869 0.309955333382881 2.41590890612065e-50 0 2.04833269126236e-13 1.99841454594764e-75
KRT8 -1.19577125419634 0.736918668266761 0.22149382200327 0.225736603502005 1.15872852568885e-79 0 1.03922720716722e-28 3.46192319211187e-41
COBL 0.00283926309005143 0.467852125554223 0.225957220863489 0.199183633841012 0.906117331782369 2.45449942953019e-50 4.3357124270056e-15 1.41176266170825e-20
BLVRA 0.222680344068107 0.133967725107594 0.0362147164882167 0.0360690430778028 1.72271260296844e-28 0.000534429912593802 0.234581574665822 0.126544246275749
HLA.A 0.0735506594005253 0.401641276696985 0.164572140188931 0.166132828464878 0.000692721869836674 3.6606558674062e-35 2.54455070899919e-08 4.09168140860257e-14
RPSA 0.153824757642935 0.494905874130215 0.229820885855446 0.130503475268016 0.0192499254300698 1.14018194944226e-54 2.52205439649947e-13 7.17528297755044e-10
STMN1 -0.708986258427876 0.692968948000356 0.237221379529328 0.303889542546614 1.36688879794474e-31 1.81960268783489e-196 2.80956390197219e-19 3.36114500705146e-55
FGFR2 0.0618984230244522 0.481928467066708 0.115224706179683 0.0863759462665669 0.000141775716778808 8.98836727830128e-47 9.2374368469792e-05 0.000161733188839566
PHGDH -0.167569499605515 0.58884223616686 0.218941692623503 0.273046691089432 2.55170086706946e-06 2.08819139564634e-102 3.23672899112858e-15 1.55669995059929e-40
EFNA5 0.0608623872169508 0.204455133946342 0.0839629088090117 0.123617510139107 4.1830999711147e-10 2.3451871421308e-07 0.00836280303684231 3.47721285711585e-07
NAT1 0.0783417837998429 0.0325509686555997 0.0400838585719693 -0.0168652934559953 1.68836597179465e-22 0.45100143558834 0.208729641411402 0.520548383380055
CD79B 0.0969324476360643 0.0781644570414629 0.0896163841356807 0.03087675614989 6.88622119187271e-21 0.0480920749885161 0.00364557678755922 0.228636106563942
ISG20 0.251438142565401 0.228242223191121 0.146081111396189 0.1365743654538 6.54140655921429e-15 2.99051043151973e-11 1.40290703605004e-06 1.06239685485791e-09
CD274 0.0733389109905584 0.145500884011505 0.0912118587408123 -0.00708704633052024 8.22202076221994e-17 0.000439368560019851 0.00291078503141482 0.776498099298666
BRAF 0.0718219334203373 0.121176023955463 0.199609628284433 0.0301444377177618 1.45806025900122e-12 0.00233220629330311 7.55299386445184e-11 0.222580395961627
LAG3 0.0906591317237395 0.216298977967082 0.131045543657291 0.0827849036671199 8.18991158191492e-12 1.0118053986445e-08 1.67247229752247e-05 0.000696185760210216
PI3 0.0618673292033387 0.110164611562163 0.0446289922229282 0.0814527550022099 7.80174763333791e-15 0.00704771881435043 0.171608507412495 0.00107135417149491
TRAC -0.0360663578243375 0.675410345717296 0.219796103553604 0.189879483631735 0.0011837023352543 1.60003362452372e-134 7.06916957588932e-16 1.12434854625977e-17
MKI67 -0.258786968870247 0.820318229446545 0.223357849854868 0.269511281818833 6.54094898447001e-34 4.61863824142385e-296 4.36292470236472e-19 8.48317103170206e-41
COL1A1 -0.840036148266872 0.971152361867563 0.0775544633710333 0.24302551020894 4.28969632061808e-94 0 3.46168538360302e-05 1.81832540058288e-47
HLA.B -0.363786962433441 0.818371529731919 0.143790649529624 0.233661041586689 2.63386233207517e-26 0 3.11040038583901e-09 3.61187894435225e-34
FGFR4 -0.31186953155651 0.774507424329331 0.100292174291007 0.370047455777944 3.18453382896963e-32 5.61481277513806e-275 6.18535726584546e-05 3.24329002228171e-83
NCAM1 0.0778801088689333 0.0440858959285176 0.0869937370586991 0.0270060836184249 1.33463271155207e-19 0.281114161467204 0.00623662250341513 0.274423855330258
SULF1 -0.0789533382460075 0.539609677287388 0.256684820054107 0.331815355889508 3.60663319374939e-07 4.55612839154045e-70 2.0672745231755e-20 1.64293437665021e-58
RRM2 -0.0134597002257354 0.663203072066531 0.0951056140801995 0.189897905578674 0.377206998462289 7.18660057646416e-99 0.00102578686717052 1.47750151848455e-17
AHR 0.0616206199866694 0.417800080958854 0.130154880619859 0.216085926230014 0.0093384896482586 2.33821805487939e-34 8.9909198966507e-06 6.97774131797567e-23
EGFR -0.275222639560409 0.837640511099452 0.0954654768121629 0.250180722259738 1.91438728630317e-16 2.37342648899268e-274 0.000421052472861796 1.8620009376633e-36
CD8A 0.0741184496931833 0.212104605440564 0.0960138457058872 0.0403724299466 2.402845771447e-13 2.02904341230403e-08 0.00178090427118342 0.0986472337695846
ITGA6 -0.173820039831705 0.966984803737249 0.0175950267466451 0.310971249982034 5.62604763663568e-30 0 0.416640735430715 2.24743794693602e-63
C1QA -0.0549619475534647 0.62760717026088 0.20751992256019 0.168959713461355 0.0250871189924668 6.92076233663972e-124 9.25789245040748e-13 1.29307461788422e-14
PIK3CA 0.100692039996073 0.396253596645604 0.155203910720736 0.090647412126787 1.18384368613266e-06 1.5741686179932e-29 1.44737852412691e-07 7.03127822231506e-05
LAMA1 0.0940895657082591 0.034413576045544 0.0357738273552418 0.0332042495660214 1.0357527312655e-22 0.408237536290348 0.268677830831652 0.173286882296583
TRDC 0.111313852690551 0.160850255790896 0.0714614993272969 0.158035202067842 4.19654334120723e-14 2.49108167726326e-05 0.0169447412716872 5.09480250602844e-12
CD34 -0.180600925051462 0.965069672079337 0.0557214365624365 0.214524695631575 6.54245891417704e-24 0 0.0107771402294659 5.35529642552802e-28
HLA.C 0.0253000805171927 0.560342614802244 0.196320338392525 0.0940410396966271 0.202508356052215 3.15257958695972e-81 3.00957539879967e-12 1.77658180412419e-05
TAGLN -0.0623006062809876 0.654012699029895 0.194680824168026 0.285882613360046 5.10684061924031e-08 1.30455567946795e-127 9.5852559806271e-14 2.65075194962314e-41
COL1A2 -0.705806658711699 1.00791602931664 0.0315593812875778 0.185363822558306 1.14581035928157e-69 0 0.0829235793650588 2.59546197035176e-29
FN1 -0.71922164354586 0.9426557795387 -0.0695367468104846 0.39423068441371 3.32992444352211e-73 0 0.000457045077683995 8.13817063681019e-126
CD9 0.038594785630761 0.467185673539151 0.229324034594111 0.135457522627065 0.114381884821478 9.39970355419306e-49 3.40605183316781e-16 9.67546632565355e-10
EIF3E -0.187986288641739 0.607541160858225 0.262849477879335 0.198439927979993 4.86358128998344e-05 4.71145770369111e-108 1.05044639868003e-19 1.67083616482848e-22
NDC80 0.0138412110608776 0.504560589429332 0.174089234384895 0.145455486289599 0.30000747799366 3.34755501248723e-52 2.72119694733777e-09 4.15649521913339e-10
MLPH -0.166426773256864 0.948710528285616 0.0785845061399117 0.120587442971444 5.99380216282437e-12 0 0.00204088194947355 6.83972753053039e-09
AIF1 0.12643067838802 0.0984079880545713 0.0587010446347815 0.0514328142721272 1.2175406211048e-21 0.0129141508735492 0.06507600902493 0.034845010114864
TSPAN1 0.0445332732663117 0.216640615718756 0.132520825508162 0.124781074825327 3.88955571175479e-07 7.68151299806073e-08 1.74222293659692e-05 1.76090324929041e-07
S100A14 0.0482228465141556 0.310207638918277 0.221191954959717 0.284527791486241 0.0848788755299092 1.24375432052243e-22 8.53289896964075e-14 6.46831123956029e-40
C1QB -0.0318795356820049 0.722851747104412 0.163004646413471 0.0990832953132855 0.133719983819037 7.46953282610295e-171 1.21590792161395e-08 8.03697629903713e-06
PLEK -0.0223290081946249 0.623827301912818 0.161794351693057 0.170867973010878 0.318317513958611 4.50231352793547e-122 2.14976891923947e-08 2.32815361574363e-14
TBX21 0.0816417735636646 0.169401522000804 0.0620787772783111 -0.0372735969463223 5.89195541833103e-19 2.57927361297403e-05 0.0492080257217278 0.127181251214589
LAMC1 -0.108148208228757 0.798088102220843 0.234472341473561 0.113015730890409 6.19965846224081e-11 6.6324637760646e-280 7.87384662571461e-22 2.69074943086137e-08
ITGAX -0.177477591913284 0.997347406011553 0.0625361044423731 0.218527323836964 7.12682887367159e-18 0 0.0201089856619301 2.18279244133267e-25
HLA.DPA1 -0.177801178949755 0.797730153942415 0.150641746827933 0.192749283713513 1.65671614193573e-10 2.95656280763492e-287 1.51847725528019e-08 6.10425462546067e-21
COL3A1 -0.49182182566791 0.935860037514688 -0.00782311010971845 0.281885101177475 8.64666566745663e-46 0 0.698284050682801 5.94509763115672e-61
CD96 0.0272656037104047 0.554562540438863 0.123468170737844 0.108530847812976 0.0484876962321126 3.57233401800979e-78 8.46272718238702e-06 4.95822633877106e-06
ELF5 -0.102303918545059 0.711468678014815 0.186142043771715 0.1530053980633 0.000337378442749831 1.53597670045458e-150 2.46437575969558e-11 7.21683224353166e-13
NDRG2 0.0176005827809478 0.471631661651715 0.208074862477186 0.175327167635222 0.394883564867433 1.28595953664428e-49 9.03435002753593e-14 9.83632572058251e-16
FOS -0.264760786331238 0.393285550329098 0.168606544445693 0.53160640239873 0.000499203103793953 2.86796215975711e-35 1.80921149147337e-07 9.3198171074391e-183
TTC6 -0.0577226055666388 0.693314997133122 0.193566034212138 0.157219738120321 0.00113464091794384 1.13825596554727e-133 8.01309388358421e-12 3.78294176632181e-13
CD36 -0.101402864661428 0.449990553249333 0.180924231677805 0.402697960187596 0.00191426573364843 1.5218035800148e-60 3.30849001228792e-10 2.55238328241066e-98
CALCRL 0.0179544463103083 0.535503623705623 0.13566658347523 0.145825946237514 0.186313357848312 3.04478669271783e-65 2.7547859051573e-06 5.46298637730235e-10
TCF4 0.0303357969832751 0.45554469150718 0.194676947224356 0.120851187721182 0.0281582381474874 1.04739438315579e-46 3.46199988476043e-11 2.20741805569014e-07
MMP11 -0.310702863344611 0.726697048592373 0.0686659239124777 0.597430783560518 2.85908947823343e-39 2.35524410904319e-248 0.00829580699667468 3.29838477681134e-229
AKT1 0.0602291869872392 0.564171140278037 0.216882156459409 0.105137305427201 0.157213769211911 3.41095793065628e-82 1.54089300243166e-13 1.75588377920278e-06
TTYH1 0.0559239929448782 -0.0690963885700118 0.0722321094379237 0.0384367994876305 1.3202828398591e-18 0.120318083786962 0.0284909528531325 0.136619759759891
LDB2 -0.264953161269037 0.844161449756778 0.167504077236779 0.240684299828763 5.42774333865521e-28 0 1.05793309688919e-12 2.13016355569653e-34
COL4A1 -0.617185325837603 0.900929184301656 0.171773165202015 0.225972703903082 1.71461714085592e-106 0 8.82724374302083e-24 2.34061871799557e-42
EPCAM -0.251586220715351 0.798131866623057 0.135622037766856 0.198316777436617 5.82495629334214e-12 1.06437509983754e-268 5.32526499229945e-07 7.88152407956405e-23
PLVAP -0.35256746701469 0.952630359041979 0.15948093009988 0.22090639997952 6.01186597992213e-46 0 4.16941770762352e-12 6.42799376228812e-30
JUN -0.395431932101168 0.512512569860564 0.186640470090487 0.41609268142476 0.00155645764186733 1.38720640018286e-55 1.03429732303419e-07 4.43578205769883e-97
FOXA1 -0.384738141511363 0.716170522877954 0.155890292339413 0.280061899343156 4.31458373431124e-16 7.64326942847538e-206 7.57541999125662e-09 9.34684372015585e-47
CDC20 -0.0371258124946192 0.562395393592376 0.176002675342032 0.220225088086197 0.179543901821177 2.03861370297311e-82 9.22870212024683e-10 1.35216144452999e-24
NF1 0.0822875537317909 0.484000464267403 0.105649333385799 0.129351439704146 0.000334114190352482 4.72919707467881e-47 0.00033938485170736 1.3577608254875e-08
CD38 0.092859921634799 0.152376316742816 0.093844637300406 -0.0064157400504482 1.33609351309102e-18 8.98977833697301e-05 0.00338649422472946 0.795001022844844
S100A4 0.189102602334744 0.403578245808193 0.133316002520619 0.17564224514197 7.51993093366333e-06 1.73008883298117e-33 1.11857315233801e-05 1.32714153259586e-15
TCL1A 0.0779506669004402 0.0193679795328621 0.0167436712570553 0.111979831350226 2.13927098111146e-19 0.633320707402352 0.608802312941758 1.55983026009914e-05
CAPN13 0.0491419526879086 0.298072927294529 0.136851199702223 0.0641315035924928 1.77186059835655e-07 7.99615084526699e-15 7.0248813356369e-06 0.0117197126761881
MMP12 0.0538096998807508 0.0185909727909692 0.0150256969825506 0.00405740813665053 1.67601757127116e-18 0.664457580951329 0.645151352512661 0.874050800763574
HLA.DRA -0.499302854843704 0.800602503172953 0.19401117224545 0.219933453572385 1.40168331914399e-24 0 5.17667120149786e-13 4.36219959878461e-30
TYMS -0.0976741179934055 0.686706427000996 0.183283535585654 0.203047804445489 6.80892663494944e-05 6.61783882339062e-126 8.05578523350635e-11 4.35464075502086e-21
ALDH1A3 0.143024215060594 0.317115410656759 0.124664642895597 0.186536228336368 2.43364350434751e-07 5.5276541314282e-20 3.44963566550927e-05 8.98264990081819e-17
TFEC 0.0418346985346535 0.17518525799191 0.0434799301115625 0.0868345315769509 2.54809701145009e-10 1.08412621077462e-05 0.195070923294516 0.000898607791376423
COL4A2 -0.512435458880401 0.918354457589994 0.13392620782601 0.217819964439999 4.38561225931602e-84 0 1.09351963835329e-13 1.53902574022615e-37
LGALS1 -0.309409574217408 0.660751177524787 0.229539551626138 0.212979685979151 2.08783120768089e-05 2.97652671030969e-135 1.42540014936786e-13 1.88717622049905e-24
MMP9 -0.00462299026751884 0.215587591352796 0.162331100563994 0.533640447727748 0.653574603145258 6.57839904773359e-09 3.10622840495799e-08 3.44090608531446e-135
ERBB2 -0.102703464549538 0.656324521166703 0.215770543816699 0.176710894448802 0.00023128335589959 2.51443103358068e-134 4.77165702833523e-15 1.20537583756279e-16
JUNB -0.481835373748146 0.660747671317759 0.209748949460782 0.284201458815236 4.70085455770298e-06 6.32522281208526e-106 4.03438023184132e-10 1.31151688232858e-44
CCL2 0.0542928742096251 0.173269535212328 0.133664420749958 0.216319681556347 5.46006382810661e-07 5.27163205454297e-06 1.12735095721625e-05 1.75700442942894e-19
CD3D -0.0865603894090994 0.969396136290859 0.061077801635789 0.151734810474374 4.24895669158369e-08 0 0.0244232161525657 4.03962962344817e-12
POU2AF1 0.11534728354626 0.17621410519018 0.046468324183743 0.00564558967510715 2.42024821524797e-21 5.97851042902606e-06 0.133489824673258 0.819333699956158
CDC6 -0.0138947773339761 0.622110741860439 0.121083573972233 0.204598996210494 0.398913017449275 1.36802027599321e-80 2.61941946090464e-05 2.44821447306344e-20
NFKBIA 0.129206994922697 0.389191104476021 0.183097822948875 0.180569959911255 0.00108682619280632 3.454699422135e-32 6.7916556173643e-10 1.82867654603904e-16
FOXC1 0.202612870235472 0.274736158762397 0.116890362426941 0.110467490497413 1.07325378089192e-13 1.48298066785714e-14 9.87379378779017e-05 9.02962493500114e-07
S100A8 -0.313486836792164 0.546004320159642 0.305094550914304 0.389427579113989 1.00653296042621e-23 2.42059845189342e-92 3.21983888514864e-29 1.17687526521236e-93
UBE2C -0.040815954846348 0.656782521656484 0.163272398667447 0.179366993062273 0.0189891374448848 1.57103434036039e-108 4.91684300002126e-09 5.54939154386963e-16
ANLN -0.269255207633626 0.852841602309676 0.170900704841639 0.247067588771798 8.91073269773091e-28 1.6941102440719e-303 3.64148325081821e-11 8.47988192784486e-36
HLA.DRB1 -0.0879782760178482 0.794832831905589 0.172368017324699 0.135089561819626 1.10500170709076e-05 9.33242190173513e-239 3.38160767103011e-10 1.10466792560649e-10
MS4A1 0.0673463209867886 0.0868526532404597 0.0689136464333946 0.0459225925390985 9.7209522140243e-17 0.028175425514701 0.0264854505274685 0.0696392423897774
TFF1 -0.364050360912408 0.462965183430689 0.261876754532463 0.421002745685153 7.51395281452162e-13 1.38218614301821e-65 2.14658523484525e-20 1.41904878298539e-106
LGALS2 0.0519248379582287 0.298281662303147 0.0369346782834073 0.0567785362597335 2.9033419551777e-10 4.55186281430761e-13 0.254949406776784 0.0263446304168968
COL4A5 0.173178255344586 0.241263910357891 0.166730171567922 0.0432954425934109 1.11351817206784e-15 7.70432367059182e-12 3.01353983806611e-08 0.059102373791056
CD3E -0.13385938862435 0.863631389799933 0.199478898595951 0.227198155349401 1.77534978395792e-21 0 2.49794553872508e-16 1.49864966370189e-28
CCL3 0.0614486977349064 0.272564119155379 0.165625226106456 0.258740668071177 0.000817233446563298 2.2603533730104e-16 4.90268566874769e-08 2.64335932424004e-30
