target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Endothelial 0.0624615855695581 0.00723949139240437 0.0613265625735325 0.042528982868688 0.379364968083918 0.00255300710093572
Hepatocyte 0.103359059963606 0.00560139183994101 0.0788925959843186 0.419620122702653 2.08114381222753e-11 9.92422416201981e-14
Fibroblast 0.048173287669041 0.00549930075602375 0.04804691844713 0.0105374072441715 0.486372832389585 0.0807612871910978
Macrophage 0.0816766800318946 0.00425708891110703 0.0776996449115466 0.0988802634140752 0.162884988419265 4.1697044721683e-07
Monocyte 0.0429786498906742 0.00535837769719093 0.0402742076453062 0.124988282424709 0.062012231851869 3.72424441191859e-06
MBC 0.267025331858178 0.00728106867724316 0.22608230963525 0.287138667494672 7.04045809769369e-09 4.35031366933294e-10
NK 0.0391578470739673 0.00387665280805071 0.038781960717762 0.0224216537592236 0.409849973395342 0.000901584632154585
T 0.111779674509731 0.00741624426563769 0.110240998930194 0.0338943058502715 0.350875646261608 5.94080231092932e-07
